#{"t_start": 1763548347.3370397, "env_id": "HealthcareEnv-v0"}
r,l,t
5580.0,90,60.477417
7385.0,90,60.549621
5825.0,90,60.641267
6000.0,90,60.730446
4705.0,90,60.81107
7045.0,90,60.892554
4600.0,90,60.976647
7320.0,90,61.048738
7960.0,90,61.11246
4890.0,90,61.185203
6270.0,90,64.344752
5940.0,90,64.526219
5765.0,90,64.59601
7485.0,90,64.668144
5770.0,90,64.735003
7470.0,90,65.198898
7110.0,90,65.319049
6560.0,90,65.4173
6260.0,90,65.489607
7130.0,90,65.687941
6565.0,90,65.777366
7955.0,90,65.844606
8260.0,90,65.916617
6190.0,90,66.000138
6140.0,90,66.070632
7385.0,90,66.141851
8300.0,90,66.211639
5705.0,90,66.282646
6930.0,90,66.359634
4175.0,90,66.429031
7075.0,90,66.485708
6750.0,90,66.564092
7945.0,90,66.629165
6840.0,90,69.83792
7090.0,90,70.003581
7300.0,90,70.080345
5735.0,90,70.143762
6545.0,90,70.211321
6060.0,90,70.305947
7200.0,90,70.436422
6590.0,90,70.537601
6540.0,90,70.668047
8245.0,90,70.817669
7445.0,90,70.897113
5830.0,90,70.962442
7935.0,90,71.035119
6900.0,90,71.127109
7325.0,90,71.196722
7165.0,90,71.271315
7860.0,90,71.348029
7180.0,90,71.424147
8320.0,90,71.543482
7050.0,90,71.61115
7710.0,90,71.676067
7425.0,90,71.743892
6560.0,90,71.798426
6845.0,90,75.136782
7050.0,90,75.264069
7105.0,90,75.344167
7345.0,90,75.413745
8195.0,90,75.477082
4475.0,90,75.547186
6285.0,90,75.597855
6155.0,90,75.689275
6440.0,90,75.750843
8340.0,90,75.862223
6625.0,90,75.972293
7560.0,90,76.128595
6125.0,90,76.244581
7245.0,90,76.31755
8050.0,90,76.394312
6015.0,90,76.751898
7110.0,90,76.827843
7640.0,90,76.898705
7095.0,90,76.977222
7860.0,90,77.052364
7040.0,90,77.155756
7410.0,90,77.275326
5495.0,90,77.364228
6655.0,90,80.744752
6410.0,90,80.862078
7855.0,90,80.933538
7345.0,90,81.013809
4605.0,90,81.157488
6125.0,90,81.250245
7365.0,90,81.36108
6100.0,90,81.46199
5565.0,90,81.569479
6310.0,90,81.633222
5475.0,90,81.729781
6370.0,90,81.80093
6135.0,90,81.878618
6065.0,90,81.964823
8195.0,90,82.073163
7310.0,90,82.140383
4345.0,90,82.200253
7105.0,90,82.277202
4075.0,90,82.350321
7195.0,90,82.489506
5785.0,90,82.589676
8815.0,90,82.661198
7760.0,90,86.312598
7110.0,90,86.48976
8255.0,90,86.576855
5975.0,90,86.741181
7895.0,90,86.891276
5425.0,90,87.011227
6275.0,90,87.07949
5730.0,90,87.22261
7460.0,90,87.290519
7865.0,90,87.360554
6430.0,90,87.430621
6790.0,90,87.527626
5960.0,90,87.598513
7145.0,90,87.664369
7330.0,90,87.732563
7460.0,90,87.805088
6970.0,90,87.981992
7975.0,90,88.057727
5570.0,90,88.12866
6750.0,90,88.200765
7365.0,90,88.277559
5230.0,90,88.378531
6940.0,90,88.442395
6015.0,90,91.543316
8460.0,90,91.689018
6390.0,90,92.106221
7970.0,90,92.205206
7620.0,90,92.339043
6790.0,90,92.411175
7035.0,90,92.49508
6770.0,90,92.582942
6885.0,90,92.68474
6980.0,90,92.764599
6010.0,90,92.829201
8345.0,90,92.909068
5520.0,90,92.993913
5955.0,90,93.054414
7470.0,90,93.127251
6095.0,90,93.203097
8010.0,90,93.267951
5380.0,90,93.354522
7620.0,90,93.437215
6855.0,90,93.484744
7960.0,90,93.572002
7010.0,90,93.640177
8480.0,90,93.798666
7205.0,90,97.131588
6390.0,90,97.295637
5715.0,90,97.399252
5295.0,90,97.515056
6420.0,90,97.622866
7920.0,90,97.738888
7450.0,90,97.802928
9125.0,90,97.86564
7860.0,90,97.945423
5190.0,90,98.014048
6185.0,90,98.091911
8150.0,90,98.158055
5575.0,90,98.240124
6835.0,90,98.611078
7890.0,90,98.815095
5640.0,90,99.004077
6230.0,90,99.205504
7830.0,90,99.399708
7785.0,90,99.575458
5975.0,90,99.792252
6655.0,90,99.970799
7555.0,90,100.114403
8535.0,90,100.277252
7990.0,90,105.061359
5480.0,90,105.194313
5995.0,90,105.340676
7480.0,90,105.471486
6965.0,90,105.704175
8760.0,90,105.848305
6605.0,90,105.977657
8610.0,90,106.111293
8315.0,90,106.257246
6630.0,90,106.385669
7445.0,90,106.532124
7550.0,90,106.702878
7940.0,90,107.522173
7655.0,90,107.660944
6925.0,90,107.796726
7925.0,90,108.025098
7060.0,90,108.178078
7835.0,90,108.318869
3900.0,90,108.472553
7635.0,90,108.6337
6670.0,90,108.831204
6415.0,90,109.04672
7420.0,90,113.719337
7275.0,90,114.002451
7665.0,90,114.14548
6905.0,90,114.361899
7850.0,90,114.570109
6510.0,90,114.801807
7265.0,90,114.978784
8730.0,90,115.168931
8395.0,90,115.313557
7945.0,90,115.461294
7490.0,90,115.628264
6540.0,90,115.754136
6860.0,90,115.891994
5735.0,90,116.036724
8400.0,90,116.198332
8310.0,90,116.367508
4595.0,90,116.512976
6145.0,90,116.648646
4205.0,90,116.795953
6420.0,90,116.950688
7700.0,90,117.112485
6760.0,90,117.312643
8225.0,89,117.511414
5935.0,90,122.016014
7960.0,90,122.277527
9605.0,90,122.419142
8500.0,90,122.582678
7235.0,90,122.714549
7125.0,90,122.862658
8420.0,90,122.993382
7895.0,90,123.17007
4725.0,90,123.366778
7135.0,90,123.513289
5990.0,90,123.661463
8185.0,90,123.802691
7980.0,90,123.948807
5165.0,90,124.089748
8415.0,90,124.230645
5570.0,90,124.370205
7880.0,90,124.572858
7015.0,90,124.710531
6965.0,90,124.861986
6055.0,90,125.011312
5410.0,90,125.18812
6940.0,90,125.343929
7205.0,90,126.164732
7505.0,90,130.859817
6285.0,90,131.040573
7870.0,90,131.213846
7210.0,90,131.349676
6605.0,90,131.563076
7460.0,90,131.711697
6425.0,90,131.875053
7945.0,90,132.020408
8265.0,90,132.164585
7255.0,90,132.3364
5055.0,90,132.540059
7055.0,90,132.711399
9295.0,90,132.877565
5885.0,90,133.00982
6560.0,90,133.163913
5230.0,90,133.341156
8295.0,90,133.483103
7255.0,90,133.622637
7900.0,90,133.777306
6380.0,90,133.964907
8145.0,90,134.099716
7670.0,90,134.246336
6505.0,90,134.381917
7980.0,90,139.071061
7110.0,90,139.218164
8490.0,90,139.355926
6205.0,90,139.487966
7925.0,90,139.633376
8125.0,90,139.8304
8710.0,90,139.979928
7905.0,90,140.138506
8435.0,90,140.267442
8115.0,90,140.428535
5580.0,90,140.581091
8490.0,90,140.754874
6795.0,90,140.968608
6865.0,90,141.121538
6120.0,90,141.286178
6480.0,90,141.45281
6985.0,90,141.631046
7760.0,90,141.763851
8135.0,90,141.895601
6140.0,90,142.061682
6065.0,90,142.239424
9005.0,90,142.379728
6630.0,87,142.511767
6985.0,90,147.229426
9210.0,90,147.361117
7495.0,90,147.497863
5490.0,90,147.629396
7875.0,90,147.779192
7525.0,90,147.949122
8150.0,90,148.116704
5770.0,90,148.249926
6775.0,90,148.394039
7150.0,90,149.363301
7410.0,90,149.524959
7830.0,90,149.669733
8430.0,90,149.849962
7580.0,90,150.015424
7390.0,90,150.189063
5745.0,90,150.414044
7930.0,90,150.633062
7300.0,90,150.856358
7320.0,90,151.030634
8780.0,90,151.302281
8530.0,90,151.505184
6250.0,90,151.648144
