#{"t_start": 1763549000.2459595, "env_id": "HealthcareEnv-v0"}
r,l,t
875.0,90,0.266973
-20.0,90,0.418318
1655.0,90,0.584041
-3710.0,67,0.745209
-255.0,90,0.899495
665.0,90,1.11286
-125.0,90,1.303945
1120.0,90,1.45475
590.0,90,1.601893
-80.0,90,1.75318
100.0,90,1.927314
1475.0,90,2.168727
-25.0,90,2.440403
3245.0,90,2.618327
2290.0,90,2.785001
1915.0,90,2.928699
1830.0,90,3.085977
35.0,90,3.249956
3775.0,90,3.42284
185.0,90,3.586434
-1565.0,87,3.745372
1250.0,90,3.902729
2520.0,90,4.035429
1650.0,90,13.208125
3085.0,87,13.331814
945.0,82,13.477107
3160.0,90,13.630585
745.0,90,13.792943
2140.0,90,14.018544
3385.0,90,14.153095
900.0,90,14.504585
1430.0,87,14.639905
2255.0,90,14.778115
2060.0,90,14.908257
4875.0,90,15.092026
3460.0,90,15.231002
1045.0,90,15.375499
3455.0,86,15.560719
1990.0,90,15.708293
2070.0,90,15.839879
2265.0,90,15.988612
3740.0,90,16.131962
3395.0,90,16.273994
-635.0,90,16.415024
1075.0,90,16.56116
3635.0,90,16.752375
4405.0,90,25.559772
4260.0,90,25.689449
4775.0,90,25.834749
2970.0,90,25.986751
3530.0,90,26.131773
3465.0,90,26.337044
4000.0,90,26.485314
3345.0,81,26.602072
4850.0,90,26.739548
3790.0,90,26.867762
4850.0,90,27.802454
2755.0,90,27.956307
4135.0,90,28.11421
3455.0,90,28.295389
3425.0,90,28.448409
2695.0,90,28.66369
2910.0,90,28.802575
3780.0,90,29.00049
1655.0,82,29.18994
3230.0,90,29.394107
3665.0,90,29.568278
4090.0,90,29.885124
5045.0,90,38.828883
4435.0,90,39.08871
5690.0,90,39.2284
4625.0,90,39.53559
4865.0,90,39.660163
3815.0,90,39.812636
2100.0,90,39.961537
3350.0,90,40.122201
4635.0,90,40.257838
5805.0,90,40.410107
4725.0,90,40.64109
4550.0,90,40.87374
4900.0,90,41.05931
4975.0,90,41.24393
5080.0,90,41.427248
3970.0,90,41.605501
3185.0,90,41.753041
4070.0,90,41.935158
5035.0,90,42.074245
2870.0,90,42.268336
6250.0,90,42.410407
5270.0,90,42.576126
5485.0,90,42.735155
5315.0,90,51.475881
6035.0,87,51.668342
5795.0,90,51.82279
5085.0,90,51.991751
4925.0,90,52.143531
4770.0,90,52.308805
3170.0,90,52.502267
5530.0,90,52.6911
4620.0,90,52.84827
7120.0,90,53.026249
4640.0,82,53.158975
6315.0,90,53.322206
6520.0,90,53.489166
5400.0,90,53.639353
5315.0,84,53.818359
5270.0,90,53.961866
4980.0,90,54.100194
4760.0,90,54.259794
2905.0,90,54.408522
5170.0,90,54.580003
5045.0,90,55.40573
3255.0,82,55.523623
5570.0,90,55.700839
6415.0,90,64.717728
4930.0,90,64.961507
4610.0,90,65.147893
5525.0,90,65.296654
5345.0,83,65.431572
6180.0,90,65.571668
7230.0,90,65.785363
6215.0,90,65.925796
4685.0,90,66.053439
4420.0,90,66.203573
4845.0,90,66.347128
4470.0,90,66.468581
6270.0,90,66.624442
5640.0,90,66.773555
6410.0,90,66.992519
6300.0,90,67.184925
4895.0,90,67.335341
5225.0,90,67.464174
4505.0,90,67.602728
6540.0,90,67.770089
5405.0,90,67.917698
7300.0,90,68.153061
6160.0,90,68.289645
6455.0,90,76.465435
6355.0,90,76.7216
6695.0,90,76.870663
5710.0,90,77.054115
7245.0,90,77.231219
5615.0,90,77.362619
5950.0,90,77.537545
5940.0,90,77.708773
7640.0,90,77.87275
6275.0,90,78.018494
6965.0,90,78.152477
6555.0,90,78.29875
7800.0,90,78.428957
5705.0,90,78.562482
5955.0,90,78.739429
6465.0,90,78.902102
5055.0,90,79.054709
7740.0,90,79.210178
7960.0,90,79.352807
8075.0,90,79.489841
6465.0,90,79.628153
6540.0,90,79.767984
5580.0,90,79.959364
6315.0,90,88.48714
6540.0,90,88.642206
7510.0,90,88.757785
6300.0,90,88.913124
6520.0,90,89.036764
6535.0,90,89.185924
7085.0,90,89.305065
6000.0,90,90.126815
8165.0,90,90.283102
6185.0,90,90.418979
7820.0,90,90.611035
5815.0,90,90.758092
8695.0,90,90.889006
5570.0,90,91.049061
7135.0,86,91.174035
7110.0,90,91.352716
7540.0,90,91.539156
7290.0,90,91.908576
8015.0,90,92.091811
7490.0,90,92.253849
7590.0,90,92.389908
6265.0,90,92.527946
6320.0,90,92.67081
8940.0,90,101.860278
7870.0,90,102.002957
5915.0,90,102.125404
7495.0,90,102.29174
6655.0,90,102.418478
8555.0,89,102.568821
6710.0,90,102.742292
8065.0,90,102.883224
8280.0,90,103.052626
6615.0,90,103.255884
7445.0,90,103.448525
7590.0,90,103.604378
7060.0,90,103.871158
8130.0,90,104.056674
8405.0,90,104.253556
7550.0,90,104.405189
8940.0,90,104.535627
4960.0,90,104.659885
6225.0,90,104.808353
7460.0,90,104.976488
5600.0,90,105.155344
7490.0,90,105.293511
7745.0,90,113.747869
6800.0,90,113.985392
8155.0,90,114.120794
6810.0,90,114.245424
6640.0,90,114.368577
6775.0,90,114.519112
8925.0,90,114.702449
7350.0,90,114.835486
7915.0,90,114.96786
8245.0,90,115.103062
7755.0,90,115.237036
8550.0,90,115.37391
9440.0,90,115.512524
7895.0,90,115.663426
8805.0,90,115.852134
6530.0,90,115.968969
9735.0,90,116.108562
8270.0,90,116.252562
8075.0,90,117.202809
8845.0,90,117.34275
7985.0,90,117.476724
7510.0,90,117.782246
7120.0,90,117.920029
7980.0,90,126.252415
6230.0,90,126.526264
8465.0,90,126.682896
9315.0,90,126.884978
8375.0,90,127.117464
8460.0,90,127.254373
8345.0,90,127.392881
6390.0,90,127.515878
7340.0,90,127.693427
8905.0,90,127.824039
9770.0,90,127.980605
8645.0,90,128.122828
5965.0,90,128.255248
8595.0,90,128.398354
8885.0,90,128.528986
9015.0,90,128.660115
7645.0,90,128.852523
9610.0,90,128.990202
6970.0,90,129.135038
6830.0,90,129.301834
5950.0,90,129.475991
9215.0,90,129.647095
8005.0,90,129.822741
7680.0,90,137.936813
5710.0,90,138.097258
9630.0,90,138.234996
8670.0,90,138.42679
6855.0,90,138.553844
8440.0,90,138.692992
6285.0,90,138.824148
7290.0,90,138.953546
7635.0,90,139.109984
8065.0,90,139.252844
9190.0,90,139.392691
7265.0,90,139.602371
6140.0,90,139.730345
9030.0,90,139.857008
6735.0,90,139.995462
9325.0,90,140.153021
7935.0,90,140.292802
7480.0,90,140.429669
7405.0,90,140.570612
8720.0,89,140.762341
8790.0,90,140.892854
6230.0,90,141.010282
5435.0,90,141.132656
9850.0,90,149.576295
9335.0,90,149.710552
9460.0,90,149.856313
8455.0,90,150.003255
7330.0,90,150.777869
9115.0,90,150.920318
8120.0,90,151.054352
8260.0,90,151.191499
7830.0,90,151.325505
7570.0,90,151.526028
9465.0,90,151.656267
8440.0,90,151.80358
8260.0,90,152.064973
7685.0,90,152.24605
8825.0,90,152.454181
7495.0,90,152.668874
8385.0,90,152.814623
7325.0,90,152.952165
7790.0,90,153.086468
8915.0,90,153.226001
8120.0,90,153.363687
8185.0,90,153.505508
7865.0,90,162.186997
9680.0,90,162.403732
8665.0,90,162.538876
8215.0,90,162.682447
6380.0,90,162.844336
7965.0,90,162.983694
5985.0,90,163.108817
8230.0,90,163.325335
9850.0,90,163.483265
7980.0,90,163.647217
7795.0,90,163.803074
9570.0,90,163.96403
8645.0,90,164.117756
