#{"t_start": 1763548870.7286968, "env_id": "HealthcareEnv-v0"}
r,l,t
2615.0,90,0.210016
-1965.0,83,0.299232
1750.0,90,0.38705
2125.0,90,0.473703
930.0,90,0.546844
1630.0,90,0.63554
770.0,90,0.741933
-330.0,90,0.811389
3675.0,90,0.893612
-1320.0,86,0.985298
1420.0,90,1.071019
1920.0,90,1.156106
900.0,90,1.244975
1790.0,85,1.319071
760.0,90,1.416875
2190.0,90,1.533439
1055.0,90,1.602085
2500.0,90,1.685641
1200.0,90,1.775394
-650.0,90,1.836587
1360.0,90,1.917178
775.0,90,2.00304
-1025.0,74,2.079994
2145.0,90,4.193672
2585.0,90,4.257604
1145.0,90,4.341923
740.0,90,4.430258
1100.0,90,4.502889
1765.0,87,4.578671
215.0,90,4.642618
1415.0,90,4.713269
2935.0,90,4.787138
615.0,90,4.85338
-115.0,90,4.999948
2290.0,90,5.105801
1130.0,90,5.182699
1340.0,90,5.2699
2675.0,90,5.359751
3245.0,90,5.438158
3660.0,90,5.504676
2025.0,90,5.576664
755.0,90,5.657449
1755.0,90,5.729888
2065.0,90,5.81727
2860.0,90,5.917474
725.0,90,7.804265
2055.0,90,7.993522
3340.0,90,8.066239
3040.0,90,8.141461
3150.0,87,8.232141
2395.0,90,8.311802
2440.0,90,8.395391
1325.0,90,8.48363
4120.0,90,8.620109
3425.0,90,8.691404
4250.0,90,9.259966
3460.0,90,9.377088
1960.0,90,9.457669
3205.0,90,9.535398
4310.0,90,9.609941
535.0,90,9.711691
2285.0,90,9.80549
2675.0,84,9.903075
3870.0,86,9.994641
1460.0,87,10.087908
3130.0,90,10.180309
4345.0,90,10.253817
4970.0,90,10.337481
4125.0,90,12.205396
4495.0,87,12.378304
4235.0,90,12.455223
4005.0,90,12.542713
5260.0,90,12.606026
3305.0,90,12.67078
4715.0,90,12.752829
2415.0,90,12.831839
3765.0,90,12.889088
1735.0,90,12.969667
3765.0,90,13.039533
2825.0,83,13.10605
275.0,90,13.201275
5255.0,90,13.310374
1205.0,90,13.425729
3980.0,90,13.495585
3655.0,90,13.586169
3190.0,90,13.742452
4885.0,90,13.824776
2900.0,90,13.905269
2590.0,90,13.9866
4205.0,90,14.076375
3285.0,90,14.183969
3865.0,90,16.299473
4630.0,90,16.467845
4315.0,90,16.536
1510.0,90,16.615519
4925.0,88,16.672296
3885.0,90,16.763447
4340.0,90,16.861654
3970.0,90,16.971741
3275.0,80,17.038936
6025.0,90,17.11066
4960.0,90,17.213581
4980.0,90,17.303338
6090.0,90,17.402144
5325.0,90,17.487687
4360.0,90,17.554097
4245.0,90,17.641732
4270.0,90,17.735664
3110.0,90,17.798772
5120.0,90,17.887456
4665.0,90,17.975638
5490.0,90,18.422808
3820.0,90,18.528018
1875.0,90,18.634205
4900.0,90,21.067623
5285.0,90,21.241179
4300.0,90,21.292663
3225.0,90,21.37378
3975.0,90,21.46301
4620.0,90,21.57295
4675.0,90,21.671293
5295.0,90,21.73846
3000.0,90,21.819342
4570.0,90,21.908586
5295.0,90,21.98725
5335.0,90,22.084363
5455.0,90,22.15693
6060.0,90,22.224727
5260.0,90,22.295713
4125.0,90,22.389217
5090.0,90,22.474192
5180.0,90,22.567191
5700.0,90,22.642067
6485.0,90,22.765406
5915.0,90,22.852538
5120.0,90,22.933113
5300.0,90,23.015777
6690.0,90,24.906643
4630.0,90,25.006191
4310.0,90,25.102157
7165.0,90,25.194564
5670.0,90,25.266826
6355.0,90,25.335076
6340.0,90,25.432158
6255.0,90,25.576243
5145.0,90,25.688541
6445.0,90,25.836213
5235.0,90,25.904356
5890.0,90,26.127196
5270.0,88,26.192128
4980.0,90,26.299963
5565.0,90,26.385238
5980.0,90,26.460748
3430.0,90,26.528023
4505.0,90,26.596223
7065.0,90,26.766175
4830.0,82,26.829319
3390.0,90,26.903258
5220.0,87,26.969628
5780.0,90,27.038678
6930.0,90,28.93802
6770.0,89,29.050814
7090.0,90,29.119338
7030.0,90,29.171625
5295.0,90,29.25735
5425.0,90,29.358499
7130.0,90,29.453248
4770.0,90,29.920055
5265.0,90,29.99935
7115.0,90,30.079273
8040.0,90,30.164175
5590.0,88,30.344966
6510.0,90,30.597833
6100.0,90,30.752309
6865.0,90,31.05758
5615.0,90,31.334548
6905.0,90,31.562499
7260.0,90,31.687952
7485.0,90,31.777352
4945.0,90,31.882577
4885.0,90,31.976399
7075.0,90,32.065059
6345.0,90,32.160877
8525.0,90,34.427527
6045.0,90,34.492057
6825.0,90,34.601062
5870.0,90,34.669267
6450.0,89,34.733905
5640.0,90,34.814352
7340.0,90,34.896989
7215.0,90,34.959617
2080.0,90,35.035599
5345.0,90,35.114355
6945.0,90,35.180004
7795.0,90,35.260428
6235.0,90,35.335488
6785.0,90,35.40733
8765.0,90,35.476976
7270.0,90,35.563981
6080.0,90,35.657417
6690.0,90,35.763158
7780.0,90,35.836338
5470.0,90,35.919322
7125.0,90,35.996142
6800.0,90,36.074169
6845.0,90,38.211466
8255.0,90,38.391347
7025.0,90,38.462336
7155.0,90,38.538957
7000.0,90,38.604864
5800.0,90,38.675638
7290.0,90,38.774402
7590.0,90,38.843572
6670.0,90,38.921896
7020.0,90,38.985706
5170.0,90,39.063616
7870.0,90,39.122255
6715.0,90,39.19604
5710.0,90,39.300766
5825.0,90,39.403006
6905.0,90,39.475097
5945.0,90,39.563431
6695.0,90,39.674363
7145.0,89,40.102119
6870.0,90,40.179667
7165.0,90,40.240167
4845.0,90,40.309705
8260.0,90,40.393244
8460.0,90,42.401416
5305.0,90,42.593458
6590.0,90,42.669678
7820.0,90,42.778157
6770.0,90,42.879516
7425.0,90,42.953444
5370.0,90,43.026374
