#{"t_start": 1763549796.7336984, "env_id": "HealthcareEnv-v0"}
r,l,t
-1130.0,90,0.336833
970.0,90,0.586763
1910.0,90,0.747566
55.0,86,0.894818
3920.0,90,1.033324
-240.0,88,1.172328
2345.0,90,1.310849
1700.0,90,1.448164
510.0,90,1.632868
-430.0,90,1.79326
1050.0,90,1.949021
670.0,90,4.175893
1280.0,90,4.346417
540.0,90,4.49214
1445.0,90,4.632916
1160.0,86,4.7707
1025.0,82,4.897044
1335.0,90,5.03673
2445.0,90,5.203249
-870.0,90,5.42677
1305.0,90,5.619068
605.0,90,5.849376
2630.0,90,8.000003
3920.0,90,8.238007
1895.0,90,8.371686
1385.0,90,8.518357
3410.0,90,8.674592
4625.0,90,8.891706
4025.0,90,9.142068
-1080.0,90,9.327487
4505.0,90,9.514507
90.0,84,9.651183
4900.0,90,9.79335
3245.0,90,9.969761
4905.0,90,12.52025
4270.0,90,12.673096
2890.0,90,12.814738
4360.0,90,12.9439
3080.0,90,13.098419
4490.0,90,13.27855
4145.0,90,13.441523
2790.0,90,13.648244
4675.0,90,13.800933
2930.0,90,13.949005
1920.0,90,14.123375
3065.0,90,16.512922
5635.0,90,16.780057
6245.0,90,16.981512
4700.0,90,17.205253
3715.0,90,17.354568
5045.0,90,17.50023
4505.0,90,17.623537
3160.0,90,17.780713
5945.0,90,17.915184
3565.0,90,18.065651
4745.0,90,18.884997
5225.0,90,19.030664
3840.0,90,21.304684
6135.0,90,21.450259
4695.0,90,21.614713
4640.0,90,21.765834
5375.0,90,21.988414
4835.0,90,22.20041
5400.0,90,22.482842
4975.0,90,22.651509
5385.0,90,22.787426
6420.0,90,22.962296
4910.0,90,23.15309
6540.0,90,25.419302
4730.0,90,25.638494
7005.0,90,25.7771
6990.0,90,25.932347
6560.0,90,26.072409
6415.0,90,26.20145
6400.0,90,26.339207
6135.0,90,26.492571
7110.0,90,26.655344
7150.0,90,26.815642
6305.0,90,26.97472
6120.0,90,29.198475
5050.0,90,29.406532
7210.0,90,29.564996
7610.0,90,29.704509
6405.0,90,29.849304
5990.0,90,29.992523
7035.0,90,30.141653
7750.0,90,30.349483
8845.0,90,30.539256
7305.0,90,30.673155
5885.0,90,30.810187
5605.0,90,30.940844
6900.0,90,33.093998
8795.0,90,33.349429
6970.0,90,33.556619
6955.0,90,33.734298
7260.0,90,34.039027
7620.0,90,34.183879
7265.0,90,34.323392
6100.0,90,34.449042
7135.0,90,34.601234
6480.0,90,34.73055
7400.0,90,34.864589
7445.0,90,37.279218
8500.0,90,37.491315
7820.0,90,37.655851
6330.0,90,37.812294
7705.0,90,37.960821
7715.0,90,38.114772
6595.0,90,38.265328
6975.0,90,38.432721
9630.0,90,38.62406
7015.0,90,39.666376
7710.0,90,39.847827
6685.0,90,40.039361
8595.0,90,42.499658
7450.0,90,42.654986
6785.0,90,42.800076
7065.0,90,42.95789
7310.0,90,43.122147
7865.0,90,43.287878
8820.0,90,43.49929
7780.0,90,43.662462
7600.0,90,43.806962
8540.0,90,43.955447
8665.0,90,44.117387
10050.0,90,46.760795
7775.0,90,46.969085
7450.0,90,47.17887
8825.0,90,47.328716
8955.0,90,47.555923
7060.0,90,47.73071
8530.0,90,47.865793
5380.0,90,48.017325
8970.0,90,48.223212
8025.0,90,48.377694
8520.0,90,48.529527
7005.0,90,50.873588
6480.0,90,51.064588
7990.0,90,51.289931
6100.0,90,51.448914
9210.0,90,51.581371
8415.0,90,51.777543
7505.0,90,51.925553
7845.0,90,52.068667
6960.0,90,52.233206
8685.0,90,52.387578
7020.0,90,52.539498
9715.0,90,52.69948
8000.0,90,54.858317
8420.0,90,54.983144
8620.0,90,55.148164
9170.0,90,55.373195
7280.0,90,55.611248
6990.0,90,55.894677
8315.0,90,56.064449
8575.0,90,56.220376
7910.0,90,56.372913
8680.0,90,56.566013
7465.0,90,56.714648
7380.0,90,58.905425
8200.0,90,59.084936
8390.0,90,59.249609
7015.0,90,59.385223
9130.0,90,59.533079
7305.0,90,59.666184
6210.0,90,59.814496
8550.0,90,60.5893
6410.0,90,60.739922
8890.0,90,60.864747
9010.0,90,61.107449
7575.0,90,63.59061
7920.0,90,63.831078
6690.0,90,63.975227
7585.0,90,64.116198
8170.0,90,64.266479
7500.0,90,64.397725
8755.0,90,64.542272
7600.0,90,64.714764
8130.0,90,64.850501
7285.0,90,65.039036
8415.0,90,65.170368
8765.0,90,65.298996
8340.0,90,67.649364
8125.0,90,67.780622
6160.0,90,67.930413
7160.0,90,68.052547
8495.0,90,68.200141
9380.0,90,68.352171
7795.0,90,68.543356
7615.0,90,68.766523
8285.0,90,68.894403
7600.0,90,69.032875
9355.0,90,69.177052
8975.0,90,71.380676
7480.0,90,71.592046
9075.0,90,71.744128
8625.0,90,71.888545
9710.0,90,72.069957
7770.0,90,72.306661
8465.0,90,72.512876
7545.0,90,72.697811
7325.0,90,72.840966
9030.0,90,73.004748
8300.0,90,73.160169
8295.0,90,73.343555
7750.0,90,75.934416
7855.0,90,76.097667
7410.0,90,76.338218
6920.0,90,76.502754
7940.0,90,76.67908
6200.0,90,76.868902
7965.0,90,77.053983
8275.0,90,77.214867
9035.0,90,77.389352
8845.0,90,77.580577
7685.0,90,77.801242
7615.0,90,80.28591
9530.0,90,80.559012
9065.0,90,80.772304
9370.0,90,80.959632
8955.0,90,81.088444
6385.0,90,81.232401
9570.0,90,82.13061
8225.0,90,82.282343
10465.0,90,82.41673
