#{"t_start": 1763548724.364412, "env_id": "HealthcareEnv-v0"}
r,l,t
4715.0,82,67.459989
6790.0,90,67.547352
6715.0,90,67.904634
6535.0,90,67.989079
6170.0,90,68.099645
4805.0,90,68.16585
5210.0,90,68.246067
5985.0,90,68.311642
5390.0,90,68.38561
6765.0,90,68.47061
5470.0,81,68.540376
6775.0,86,68.611038
7040.0,89,68.701738
6135.0,90,68.776283
6050.0,90,68.847249
6925.0,90,68.923861
6150.0,84,69.026684
5210.0,90,69.109169
6605.0,90,69.185655
6400.0,90,69.293144
7985.0,90,69.351326
5485.0,90,69.426064
5780.0,90,69.506683
6490.0,90,69.592356
5945.0,90,69.658783
6575.0,90,69.740548
6295.0,90,69.810006
5385.0,90,69.882111
6215.0,81,69.955688
5415.0,90,70.033753
6620.0,90,70.110138
6935.0,90,70.185836
5675.0,90,70.265139
5180.0,90,70.39614
4315.0,90,70.480358
5600.0,90,70.536588
7750.0,90,70.619189
5825.0,90,70.694529
5725.0,90,70.757677
6140.0,90,70.827903
5880.0,90,70.893631
7270.0,90,70.983936
7870.0,90,71.054115
8370.0,90,78.272969
6675.0,90,78.361209
5195.0,90,78.423204
5465.0,90,78.484057
7615.0,90,78.603654
5210.0,90,78.689988
8345.0,90,78.770235
5390.0,90,78.843034
7155.0,90,78.917284
5595.0,90,79.084615
7660.0,90,79.189785
5250.0,90,79.277028
8285.0,90,79.33632
7300.0,90,79.434415
4665.0,90,79.953253
7665.0,90,80.04201
7705.0,90,80.105883
6610.0,90,80.174733
5025.0,90,80.241709
7955.0,90,80.315595
8210.0,90,80.418478
6980.0,90,80.484131
6680.0,90,80.588714
6510.0,90,80.657799
6225.0,90,80.727761
7240.0,90,80.803441
6425.0,90,80.909598
6945.0,90,80.988125
6145.0,90,81.051195
6165.0,90,81.116673
8380.0,90,81.25375
6505.0,90,81.35654
7185.0,90,81.467342
6930.0,90,81.533594
5730.0,90,81.689771
6725.0,90,81.757032
6550.0,90,81.840162
8090.0,90,81.906896
6655.0,90,82.002391
5305.0,90,82.089167
7880.0,90,82.160009
4680.0,90,82.2188
5410.0,90,82.295108
6670.0,90,82.363025
6350.0,90,82.418996
6425.0,90,89.150215
8980.0,90,89.290194
7335.0,90,89.36155
7735.0,90,89.439827
7740.0,90,89.513163
6245.0,90,89.589416
8095.0,90,89.656363
7710.0,90,89.743379
7600.0,90,89.823457
7630.0,90,89.898991
7100.0,90,89.969701
7295.0,90,90.033749
5970.0,90,90.098743
6945.0,90,90.20855
8710.0,90,90.311368
7760.0,90,90.367808
8110.0,90,90.441513
7415.0,90,90.512852
6740.0,90,90.588074
8000.0,90,90.654184
7770.0,90,90.733953
6855.0,90,90.799682
8720.0,90,90.874058
7365.0,90,90.94971
7300.0,90,91.014267
5635.0,90,91.50934
7060.0,90,91.565653
7850.0,90,91.646552
8075.0,90,91.719677
7120.0,90,91.781342
7275.0,90,91.848487
7765.0,90,91.928852
6970.0,90,91.998956
9210.0,90,92.094522
8050.0,90,92.144225
8015.0,90,92.232243
7720.0,90,92.301049
6940.0,90,92.364168
7895.0,90,92.519638
7790.0,90,92.68856
7265.0,90,92.796525
5635.0,90,92.926887
5860.0,90,93.007587
7925.0,90,93.093565
7050.0,90,93.16712
7380.0,90,93.230667
7020.0,90,100.023484
7595.0,90,100.112121
8595.0,90,100.185099
7615.0,90,100.264086
8105.0,90,100.344754
8085.0,90,100.407326
7185.0,90,100.487744
7640.0,90,100.560786
9240.0,90,100.634797
8655.0,90,100.716619
6760.0,90,100.833159
7640.0,90,100.905334
6925.0,90,100.970377
7960.0,90,101.039807
8580.0,90,101.121027
7860.0,90,101.190928
6370.0,90,101.266619
8705.0,90,101.326843
7960.0,90,101.40187
7465.0,90,101.483235
8625.0,90,101.557208
6530.0,90,101.630087
8475.0,90,101.688947
6415.0,90,101.770219
6850.0,90,101.849853
7220.0,90,101.972639
7315.0,90,102.066917
7960.0,90,102.134514
7545.0,90,102.207941
8510.0,90,102.252913
7925.0,90,102.339858
7775.0,90,102.40086
6365.0,90,102.478963
9115.0,90,102.551281
8425.0,90,102.623678
7825.0,90,102.998775
8995.0,90,103.095029
8740.0,90,103.190532
7335.0,90,103.248139
8250.0,90,103.327758
7950.0,90,103.385421
8830.0,90,103.457412
6775.0,90,103.538692
9910.0,90,103.589773
9145.0,90,103.686929
6615.0,90,110.416417
7920.0,90,110.578439
7735.0,90,110.643584
8005.0,90,110.719559
7515.0,90,110.793287
8630.0,90,110.865906
8465.0,90,110.936288
8300.0,90,111.023671
8440.0,90,111.095374
7430.0,90,111.166233
6950.0,90,111.236032
7580.0,90,111.338015
8710.0,90,111.424738
6525.0,90,111.490795
9230.0,90,111.551188
8885.0,90,111.620623
7155.0,90,111.700588
8385.0,90,111.762053
8280.0,90,111.832458
8450.0,90,111.901756
6360.0,90,111.960718
8370.0,90,112.035165
9035.0,90,112.108954
6515.0,90,112.17552
6715.0,90,112.249737
8625.0,90,112.310476
7555.0,90,112.379983
7305.0,90,112.534054
9340.0,90,112.60795
6810.0,90,112.683624
9055.0,90,112.752333
8475.0,90,112.826004
10075.0,90,112.90698
6730.0,90,112.972934
7065.0,90,113.047891
6840.0,90,113.113635
7185.0,90,113.18675
8135.0,90,113.259917
6365.0,90,113.327756
7385.0,90,113.398059
7625.0,90,113.474839
9030.0,90,113.542017
8020.0,90,113.651643
6770.0,90,113.734585
9445.0,90,113.816445
9750.0,90,114.191181
7165.0,90,121.862333
9690.0,90,121.969247
8725.0,90,122.062931
7380.0,90,122.138666
8280.0,90,122.213317
8995.0,90,122.293746
7340.0,90,122.38417
7075.0,90,122.456557
6145.0,90,122.528407
8920.0,90,122.599561
7335.0,90,122.675282
7740.0,90,122.750235
6490.0,90,122.833822
8525.0,90,122.92613
7860.0,90,122.985124
7810.0,90,123.109544
6970.0,90,123.222624
6920.0,90,123.289569
7860.0,90,123.361083
7335.0,90,123.430824
7660.0,90,123.500242
7730.0,90,123.572205
7415.0,90,123.728224
5975.0,90,123.791365
8010.0,90,123.874013
8735.0,90,123.950046
8075.0,90,124.044855
7480.0,90,124.138574
8715.0,90,124.27027
6305.0,90,124.384627
8605.0,90,124.452872
6785.0,90,124.55041
8350.0,90,124.643891
7030.0,90,124.768929
8920.0,90,124.837784
7800.0,90,124.919312
8470.0,90,125.004078
8780.0,90,125.072382
8625.0,90,125.134269
7625.0,90,125.203009
7075.0,90,125.267651
8220.0,90,125.377542
7730.0,90,125.488886
7110.0,90,125.558243
7995.0,90,125.635614
8775.0,90,134.242186
9690.0,90,134.389341
7640.0,90,134.467464
8000.0,90,134.535621
8395.0,90,134.604965
8725.0,90,134.66918
9580.0,90,134.749994
8415.0,90,134.823898
8205.0,90,134.930548
8975.0,90,135.010503
7655.0,90,135.503491
8675.0,90,135.597241
5280.0,90,135.727823
8790.0,90,135.807716
8575.0,90,135.897928
7375.0,90,136.007091
8180.0,90,136.141807
7165.0,90,136.223816
7240.0,90,136.325196
8195.0,90,136.412969
7985.0,90,136.507728
6840.0,90,136.623394
8160.0,90,136.790119
7330.0,90,136.9412
7150.0,90,137.057836
8765.0,89,137.157676
8145.0,90,137.316622
8010.0,90,137.437864
8525.0,90,137.519374
9335.0,90,137.58477
8640.0,90,137.656241
6560.0,90,137.753326
8395.0,90,137.839622
8660.0,90,137.99299
8055.0,90,138.059649
9765.0,90,138.135601
9515.0,85,138.206659
7615.0,90,138.284045
8075.0,90,138.394258
8610.0,90,138.478674
9470.0,90,138.550448
9135.0,90,138.633614
8620.0,90,138.707613
8885.0,90,138.784012
7935.0,90,138.850887
8725.0,90,138.921108
