#{"t_start": 1763549311.6716387, "env_id": "HealthcareEnv-v0"}
r,l,t
9575.0,90,103.670733
9190.0,90,103.765917
8170.0,90,103.826658
8755.0,90,103.976263
10125.0,90,104.077222
9225.0,90,104.187051
8850.0,90,107.867171
9990.0,90,107.960093
8250.0,90,108.028398
9265.0,90,108.100917
9085.0,90,108.163006
8090.0,90,108.246799
8740.0,90,108.317678
7075.0,90,108.380592
8460.0,90,108.458171
7335.0,90,108.532172
8810.0,90,108.603365
8425.0,90,108.674637
8300.0,90,108.750805
9040.0,90,108.815797
7405.0,90,108.887521
10515.0,90,108.976694
8975.0,90,109.064012
9565.0,90,109.200181
7540.0,90,109.260899
10290.0,90,109.338285
9645.0,90,109.409291
8195.0,90,109.482342
9045.0,90,112.79693
8280.0,90,112.997023
8545.0,90,113.100222
7770.0,90,113.205604
9230.0,90,113.308829
7875.0,90,113.377131
10725.0,90,113.457415
10380.0,90,113.526689
6800.0,90,113.601759
6630.0,90,113.676703
7050.0,90,113.788146
9155.0,90,113.844611
10705.0,90,113.943115
7255.0,90,114.013114
8005.0,90,114.086958
7565.0,90,114.142056
9700.0,90,114.22679
7490.0,90,114.288866
9175.0,90,114.360746
8310.0,90,114.427136
8910.0,90,114.504854
8665.0,90,114.580125
7520.0,90,114.648253
9295.0,90,118.175904
9780.0,90,118.39482
8285.0,90,118.552158
10735.0,90,118.682024
9265.0,90,118.765401
7680.0,90,118.827564
8655.0,90,118.893103
9810.0,90,118.968071
7460.0,90,119.0335
7385.0,90,119.106691
9140.0,90,119.176621
7775.0,90,119.239633
7890.0,90,119.308566
7935.0,90,119.376925
10125.0,90,119.448138
9100.0,90,119.527171
8710.0,90,119.610091
10055.0,90,119.694938
8880.0,90,119.766687
10665.0,90,119.826547
8300.0,90,119.900614
8720.0,90,119.973078
9620.0,90,120.030715
8790.0,90,123.492708
7750.0,90,123.610136
8850.0,90,123.680473
9425.0,90,123.768035
7770.0,90,123.892573
9525.0,90,123.990376
9005.0,90,124.092007
9910.0,90,124.166855
9800.0,90,124.331104
9320.0,90,124.421901
8760.0,90,124.487154
7990.0,90,124.553632
7685.0,90,124.629495
7735.0,90,124.70915
8475.0,90,124.781137
8750.0,90,124.858691
8435.0,90,124.912103
10560.0,90,124.977344
9560.0,90,125.058475
8625.0,90,125.128403
9135.0,90,125.202164
10040.0,90,125.264599
9010.0,90,125.340704
8240.0,90,128.71798
9340.0,90,128.825714
9180.0,90,128.879647
6460.0,90,128.945942
7685.0,90,129.037418
7790.0,90,129.172588
7865.0,90,129.273001
8135.0,90,129.386735
10380.0,90,129.476283
8340.0,90,129.877552
8390.0,90,129.960861
7690.0,90,130.043533
9950.0,90,130.117596
9645.0,90,130.251607
9740.0,90,130.334738
8460.0,90,130.395805
9660.0,90,130.543863
9070.0,90,130.616664
8515.0,90,130.692407
9980.0,90,130.773969
7080.0,90,130.845176
9855.0,90,130.91191
8125.0,90,130.992254
