#{"t_start": 1763549446.4643722, "env_id": "HealthcareEnv-v0"}
r,l,t
7665.0,90,50.229741
6980.0,90,50.293011
6375.0,90,50.366612
8600.0,90,50.433262
7720.0,90,50.498075
5990.0,90,50.917142
6750.0,90,51.034855
7410.0,90,51.105913
5955.0,90,51.170336
5715.0,88,51.239343
7580.0,90,54.769061
7110.0,90,54.919276
6745.0,90,55.00209
9795.0,90,55.06792
8250.0,90,55.133952
7950.0,90,55.211933
5820.0,90,55.2693
8145.0,90,55.341326
9260.0,90,55.423796
6510.0,90,55.494334
8535.0,90,55.560904
7685.0,90,55.631211
8695.0,90,55.749835
8645.0,90,55.808157
5260.0,90,55.884021
7275.0,90,55.967144
6165.0,90,56.037709
6475.0,90,56.116644
8455.0,90,56.18469
4935.0,90,56.254109
4085.0,90,56.327199
6695.0,90,56.391653
8500.0,90,56.456537
9015.0,90,60.182401
9045.0,90,60.348459
6040.0,90,60.439841
9335.0,90,60.544141
7475.0,90,60.615542
8065.0,90,60.68113
7415.0,90,60.757931
9155.0,90,60.835839
6900.0,90,60.912752
7040.0,90,60.977761
7155.0,90,61.034244
8310.0,90,61.111066
9650.0,90,61.20194
7355.0,90,61.267737
7895.0,90,61.344183
7525.0,90,61.422177
9315.0,90,61.495178
6750.0,90,61.55293
8850.0,90,61.673717
7585.0,90,61.739634
7750.0,90,61.81841
6995.0,90,61.888787
7650.0,90,61.958774
8430.0,90,65.400675
7075.0,90,65.527602
7935.0,90,65.655809
8115.0,90,65.811434
7800.0,90,66.186381
7605.0,90,66.256941
7215.0,90,66.394842
6340.0,90,66.472157
8855.0,90,66.572284
7750.0,90,66.658252
8470.0,90,66.734583
6575.0,90,66.80462
6415.0,90,66.883998
8405.0,90,66.961779
6980.0,90,67.0234
7945.0,90,67.100896
7255.0,90,67.173659
9220.0,90,67.23396
4055.0,90,67.316527
8045.0,90,67.384907
7695.0,90,67.500728
6820.0,90,67.587419
8450.0,90,70.863389
7330.0,90,71.064429
9060.0,90,71.228754
8145.0,90,71.372339
7605.0,90,71.434049
7535.0,90,71.502183
7445.0,90,71.584186
7665.0,90,71.647365
8795.0,90,71.739447
4500.0,90,71.808367
8610.0,90,71.868068
6775.0,90,71.94154
7900.0,90,72.01324
8015.0,90,72.075809
9695.0,90,72.142829
9400.0,90,72.233541
6170.0,90,72.339741
9520.0,90,72.412775
9340.0,90,72.484344
7875.0,90,72.555013
7865.0,90,72.619744
8100.0,90,72.699964
7520.0,90,72.769484
7320.0,90,76.160945
7300.0,90,76.326956
8130.0,90,76.434999
8645.0,90,76.545054
8955.0,90,76.656422
8160.0,90,76.724162
9035.0,90,76.873881
7930.0,90,76.934266
7860.0,90,77.047868
7525.0,90,77.120688
8920.0,90,77.183992
7615.0,90,77.249266
7920.0,90,77.318503
5815.0,90,77.38736
6670.0,90,77.467945
6555.0,90,77.836422
7175.0,90,77.927113
8000.0,90,78.007061
9065.0,90,78.068374
7420.0,90,78.206815
6880.0,90,78.267668
8835.0,90,78.349942
7880.0,90,78.422601
7530.0,90,81.614127
6035.0,90,81.783834
8060.0,90,81.885794
7815.0,90,82.033749
8055.0,90,82.11848
9855.0,90,82.183804
8500.0,90,82.250753
7140.0,90,82.312501
8400.0,90,82.391165
9750.0,90,82.469906
7045.0,90,82.539631
9520.0,90,82.610998
7775.0,90,82.692519
9045.0,90,82.752874
8045.0,90,82.838688
8800.0,90,82.973705
8515.0,90,83.038224
8985.0,90,83.106745
7445.0,90,83.176765
9060.0,90,83.237639
6540.0,90,83.31612
6150.0,90,83.386853
6470.0,90,83.440103
9155.0,90,86.87722
8795.0,90,86.968728
8545.0,90,87.033963
8845.0,90,87.152907
7675.0,90,87.250722
6540.0,90,87.386277
9620.0,90,87.458079
7150.0,90,87.53566
7625.0,90,87.623796
8135.0,90,87.713807
8010.0,90,87.78746
7320.0,90,87.859544
7485.0,90,87.927574
7665.0,90,87.999675
6330.0,90,88.071794
7020.0,90,88.140656
8245.0,90,88.207991
7545.0,90,88.293165
5795.0,90,88.356483
8695.0,90,88.43516
7230.0,90,88.509317
6595.0,90,88.57804
7130.0,90,91.911588
6875.0,90,92.08762
7760.0,90,92.51283
7385.0,90,92.617654
7760.0,90,92.72624
6475.0,90,92.800831
9050.0,90,92.885868
7330.0,90,92.961602
7600.0,90,93.034518
8505.0,90,93.107277
8185.0,90,93.173875
7380.0,90,93.23519
8510.0,90,93.299929
9015.0,90,93.456165
8575.0,90,93.535017
7705.0,90,93.60353
8390.0,90,93.659541
6805.0,90,93.734128
7325.0,90,93.810982
7930.0,90,93.868198
9565.0,90,93.954021
7400.0,90,94.03234
7915.0,90,94.108947
9490.0,90,97.334019
6450.0,90,97.484865
7090.0,90,97.552166
8505.0,90,97.616456
6980.0,90,97.683976
8620.0,90,97.756178
7260.0,90,97.850073
5400.0,90,97.957196
8955.0,90,98.07426
8955.0,90,98.311174
9055.0,90,98.405201
8835.0,90,98.475447
7635.0,90,98.550194
8415.0,90,98.623518
7250.0,90,98.684259
8000.0,90,98.766577
7280.0,90,98.818438
6640.0,90,98.898889
8040.0,90,98.972274
7670.0,90,99.038151
7900.0,90,99.128495
7545.0,90,99.205207
7265.0,90,99.274171
9085.0,90,102.579899
7905.0,90,102.706898
6300.0,90,102.767506
9845.0,90,102.836202
9460.0,90,102.91702
6730.0,90,103.059231
8750.0,90,103.128245
7555.0,90,103.211291
8200.0,90,103.348835
8145.0,90,103.474551
8710.0,90,103.656599
8200.0,90,103.848312
7120.0,90,105.027197
9530.0,90,105.188325
9015.0,90,105.364794
8700.0,90,105.592966
9070.0,90,105.733919
5885.0,90,105.884014
8825.0,90,106.002089
6960.0,90,106.139106
9895.0,90,106.269848
8860.0,90,106.40011
9555.0,90,106.576185
7845.0,90,111.036952
9115.0,90,111.170525
8945.0,90,111.315779
9855.0,90,111.504714
7450.0,90,111.622932
8370.0,90,111.809308
9245.0,90,111.950586
8625.0,90,112.085469
8160.0,90,112.20477
7805.0,90,112.351848
8805.0,90,112.521777
10330.0,90,112.753955
10170.0,90,112.905149
9640.0,90,113.05018
7720.0,90,113.201978
9945.0,90,113.350094
10045.0,90,113.474661
10360.0,90,113.616916
8865.0,90,113.804603
7490.0,90,113.938092
6125.0,90,114.066919
8025.0,90,114.199747
7435.0,90,118.335964
9540.0,90,118.585281
8035.0,90,118.733736
8615.0,90,118.887339
9495.0,90,119.027911
8315.0,90,119.150601
8640.0,90,119.284169
8975.0,90,119.430806
6760.0,90,119.571973
7640.0,90,119.735602
8285.0,90,119.901881
8420.0,90,120.037593
8355.0,90,120.166429
8290.0,90,120.324782
8815.0,90,120.465161
6725.0,90,120.60007
8720.0,90,120.747921
7045.0,90,120.9057
7680.0,90,121.082575
9310.0,90,121.220324
7835.0,90,121.361814
7420.0,90,121.501323
8870.0,90,121.64984
8245.0,90,126.931957
8640.0,90,127.157105
8820.0,90,127.308829
11240.0,90,127.435072
7775.0,90,127.579423
9245.0,90,127.699838
8665.0,90,127.856043
7290.0,90,127.985143
9005.0,90,128.163839
8085.0,90,128.318588
9940.0,90,128.454977
8735.0,90,128.59983
7120.0,90,128.741485
8840.0,90,128.883525
9815.0,90,129.026
8130.0,90,129.176821
8865.0,90,129.372531
8310.0,90,129.516458
7975.0,90,129.674299
9010.0,90,129.821786
7505.0,90,129.947843
9520.0,90,130.101652
7990.0,90,130.234171
9735.0,90,134.838548
7270.0,90,134.971956
6935.0,90,135.100634
8000.0,90,135.249985
9970.0,90,135.451087
8425.0,90,135.580356
7210.0,90,135.714218
9160.0,90,135.873652
8765.0,90,136.025276
7665.0,90,136.157758
8650.0,90,136.303693
7525.0,90,136.474194
10155.0,90,136.643241
8330.0,90,136.793173
10260.0,90,136.938177
8945.0,90,137.087884
8425.0,90,137.223647
6860.0,90,137.413056
8685.0,90,137.634602
9630.0,90,137.877378
9785.0,90,138.096086
7925.0,90,138.285666
8675.0,90,138.454139
9380.0,90,143.341066
6730.0,90,143.471316
8430.0,90,143.616532
8415.0,90,143.843884
9640.0,90,143.976645
8060.0,90,144.11108
6365.0,90,144.235898
6235.0,90,144.391433
8610.0,90,144.540489
7560.0,90,145.334028
7990.0,90,145.470605
8160.0,90,145.59092
7005.0,90,145.742622
8850.0,90,145.914588
7865.0,90,146.064632
7375.0,90,146.246471
9060.0,90,146.374088
7755.0,90,146.576084
8100.0,90,146.794837
7670.0,90,147.021018
7630.0,90,147.302155
6575.0,90,147.48034
