#{"t_start": 1763549601.7522745, "env_id": "HealthcareEnv-v0"}
r,l,t
3525.0,90,0.351082
1055.0,90,0.707663
3345.0,90,1.003749
1780.0,90,1.263085
3020.0,90,1.535841
-200.0,90,1.783659
2110.0,90,2.048717
1525.0,90,2.237792
1190.0,90,2.505208
2005.0,90,2.820434
350.0,90,3.15601
2270.0,90,3.395962
2690.0,90,3.615695
2780.0,90,3.828989
2480.0,90,4.023801
1420.0,90,4.211471
2065.0,90,4.422126
1825.0,83,4.684284
650.0,88,4.986319
775.0,90,5.22757
275.0,90,5.44083
-2330.0,90,5.670438
810.0,90,5.821607
1455.0,90,5.975466
-1165.0,90,6.136544
1610.0,90,6.299729
2420.0,90,6.46178
155.0,90,6.596742
-2105.0,90,6.821189
2620.0,90,6.98861
1430.0,90,7.128849
1785.0,81,7.268489
-1360.0,90,7.421007
825.0,90,7.567256
-465.0,90,7.722514
-745.0,90,7.88362
-2910.0,76,8.045911
2200.0,90,8.183511
2160.0,90,8.336313
-10.0,90,8.483139
-130.0,90,8.637162
1535.0,90,8.80373
1290.0,90,8.950509
745.0,90,9.137817
2965.0,90,9.278633
-4370.0,54,9.404788
1395.0,90,16.250498
1935.0,90,16.535055
2160.0,90,16.684132
2195.0,90,16.81752
4110.0,90,16.97528
3715.0,90,17.097036
2530.0,90,17.246396
3270.0,90,17.381884
2860.0,90,17.53176
3760.0,90,17.746838
2400.0,90,18.470161
3265.0,90,18.612149
2860.0,90,18.881455
35.0,90,19.052491
430.0,90,19.204352
2980.0,90,19.350817
2920.0,90,19.48857
2780.0,90,19.687495
2280.0,90,19.876747
3700.0,90,20.136818
2755.0,90,20.396021
1745.0,90,20.557674
1980.0,90,20.696143
3465.0,85,20.828907
960.0,90,20.964736
2845.0,90,21.112095
3180.0,90,21.322469
3785.0,90,21.467271
3700.0,90,21.608301
1590.0,90,21.730815
4180.0,90,21.880344
995.0,85,22.0203
1145.0,90,22.169491
-665.0,90,22.374431
2235.0,90,22.536722
1450.0,90,22.674473
3255.0,90,22.821704
1295.0,90,22.981582
3060.0,90,23.155988
2835.0,90,23.309235
2505.0,90,23.540732
1300.0,90,23.695699
880.0,90,23.831269
2445.0,90,24.000982
2335.0,90,24.167264
3400.0,90,31.664525
1085.0,86,31.860464
290.0,90,32.016866
2335.0,90,32.223507
2825.0,90,32.375311
2465.0,90,32.526731
335.0,89,32.68244
3700.0,90,32.895838
900.0,86,33.030032
4440.0,90,33.185267
4460.0,90,33.384259
2340.0,90,33.53548
1535.0,90,33.699029
815.0,90,33.847096
2945.0,90,33.996319
2330.0,90,34.133141
3715.0,90,34.278495
3355.0,90,34.479625
4335.0,90,34.610835
3375.0,90,34.811909
2220.0,90,35.001503
1710.0,90,35.836971
1430.0,90,35.965382
4440.0,90,36.10939
2860.0,90,36.281859
2965.0,90,36.428245
1070.0,90,36.579106
2210.0,90,36.764734
4065.0,90,37.009089
3850.0,90,37.240192
3555.0,90,37.428982
2220.0,90,37.686054
3755.0,90,37.847752
2620.0,90,38.026616
3130.0,90,38.222349
5495.0,90,38.453393
3080.0,90,38.68182
4365.0,90,38.883014
1695.0,90,39.035554
3480.0,90,39.313844
2175.0,90,39.530478
2765.0,90,39.699056
3400.0,89,39.89685
2155.0,90,40.052269
3535.0,90,40.181041
3015.0,90,40.379162
4135.0,90,47.743739
2770.0,83,47.900721
2540.0,90,48.036363
890.0,90,48.18336
5950.0,90,48.320709
2830.0,90,48.468409
2910.0,90,48.599724
2525.0,87,48.761732
2185.0,79,48.936386
3315.0,90,49.0817
4060.0,90,49.21383
1825.0,90,49.378864
1815.0,85,49.511368
3640.0,90,49.644894
2795.0,90,49.778087
3545.0,90,49.973112
4260.0,90,50.122689
2975.0,90,50.247478
3140.0,90,50.397465
3655.0,80,50.5266
4665.0,90,50.657222
4375.0,90,50.796346
3650.0,90,50.946117
-395.0,90,51.111164
5175.0,90,51.280908
1080.0,90,51.448137
4000.0,90,51.565553
4640.0,90,51.719559
2765.0,90,51.862487
4715.0,90,51.999941
3765.0,90,52.131183
2255.0,90,52.880597
4115.0,85,53.011986
4270.0,90,53.145893
3515.0,90,53.265478
3660.0,90,53.446348
3490.0,90,53.616247
4920.0,90,53.746255
3890.0,88,53.920026
3430.0,90,54.09644
4895.0,90,54.33885
4170.0,90,54.610042
2395.0,90,54.804038
4035.0,90,54.964483
1330.0,90,55.14891
60.0,83,55.278754
3015.0,86,62.92213
5465.0,90,63.13695
6075.0,90,63.300028
5550.0,90,63.462685
4025.0,90,63.602095
4985.0,90,63.739041
5240.0,90,63.88284
5415.0,90,64.029102
4100.0,90,64.163638
3755.0,89,64.337295
4795.0,90,64.495807
4070.0,90,64.614428
5115.0,90,64.74807
5605.0,90,64.897758
3590.0,90,65.045883
4510.0,90,65.182165
5025.0,90,65.301913
4160.0,90,65.481456
3405.0,90,65.649385
5550.0,90,65.778198
4790.0,90,65.949982
4825.0,90,66.118177
3920.0,90,66.279265
3665.0,90,66.399506
4850.0,90,66.54582
3270.0,90,66.73239
5345.0,90,66.872345
