#{"t_start": 1763551448.4514303, "env_id": "HealthcareEnv-v0"}
r,l,t
745.0,84,2.860925
2575.0,89,3.874484
4430.0,90,4.85379
4265.0,85,5.580595
7835.0,90,6.406573
7940.0,90,8.09824
5265.0,90,9.244252
7790.0,90,10.351957
8700.0,90,11.009853
8975.0,90,11.740166
5410.0,90,12.649557
4630.0,90,13.628284
6045.0,90,14.428301
6715.0,90,15.320541
8895.0,90,16.288548
6095.0,90,17.35856
7010.0,90,18.423445
6130.0,90,19.352376
6420.0,90,20.168976
910.0,90,21.208536
6160.0,90,22.372168
7880.0,90,23.334152
7280.0,90,24.541205
2895.0,90,26.030214
4260.0,90,27.01814
4850.0,90,28.440155
6780.0,90,29.543478
9415.0,90,30.538321
9145.0,90,31.472102
8450.0,90,32.413627
8235.0,90,33.200432
8260.0,90,34.00705
8285.0,90,34.993733
8910.0,90,36.100922
6040.0,90,37.188718
7110.0,90,38.204756
7930.0,90,39.258137
8335.0,90,40.380195
7170.0,90,41.368723
8050.0,90,42.377038
9020.0,90,43.35831
5750.0,90,44.296711
8885.0,90,45.208166
7800.0,90,46.12229
7010.0,90,47.400758
7820.0,90,48.878522
7095.0,84,49.91535
6605.0,73,50.528368
7265.0,72,51.396886
8260.0,83,52.603426
7515.0,90,53.652374
6640.0,90,54.569692
8965.0,90,55.605348
7095.0,90,56.314573
8200.0,90,57.083483
9115.0,90,57.745637
6640.0,90,59.992328
10240.0,90,61.307266
6960.0,90,62.298469
10130.0,90,63.186566
5630.0,90,64.190085
9180.0,90,65.546543
9600.0,90,66.541629
7960.0,90,67.463186
8350.0,90,68.476505
9200.0,90,69.392056
7510.0,90,70.304437
9640.0,90,71.286412
8150.0,90,72.870985
7595.0,90,73.72819
7190.0,90,74.55826
6070.0,90,75.347439
9250.0,90,76.463935
8735.0,90,77.360953
9670.0,90,78.271506
8540.0,90,79.207021
9270.0,90,80.126893
8350.0,90,80.922476
9420.0,90,81.890467
8690.0,90,82.742613
9330.0,90,83.408991
7490.0,90,84.21981
9220.0,90,84.90848
9540.0,90,85.663489
9240.0,90,86.342008
7080.0,90,87.001685
8400.0,90,88.056023
9190.0,90,89.004428
8810.0,90,90.191934
8320.0,90,90.966399
8560.0,90,91.808527
8480.0,90,92.50054
8210.0,90,93.152927
10650.0,90,93.8186
10480.0,90,94.488273
8405.0,90,95.2085
8840.0,90,95.86825
8730.0,90,96.509997
7060.0,90,97.42847
8850.0,90,98.128482
8960.0,90,99.089502
9730.0,90,99.853056
8620.0,90,100.492418
8800.0,90,101.129948
8170.0,90,101.728192
8810.0,90,102.338685
9460.0,90,103.288492
7250.0,90,104.454802
10580.0,90,105.48295
9600.0,90,106.923948
8780.0,90,108.008275
10040.0,90,110.326323
7880.0,90,111.288404
9100.0,90,111.938672
7580.0,90,112.894915
7620.0,90,113.907727
7160.0,90,114.860317
7510.0,90,116.194565
8690.0,90,116.923425
7620.0,90,117.888295
7360.0,90,118.790605
9890.0,90,119.688984
8770.0,90,120.706322
8920.0,90,121.90964
9660.0,90,122.566162
9930.0,90,123.410749
