#{"t_start": 1763551091.7158413, "env_id": "HealthcareEnv-v0"}
r,l,t
10570.0,90,61.199683
8410.0,90,61.72436
8285.0,90,62.184345
10250.0,90,62.693292
8700.0,90,63.490883
7520.0,90,64.048393
9105.0,90,64.475765
6870.0,90,64.905294
8435.0,90,65.386607
9505.0,90,65.872788
7010.0,90,66.306196
7775.0,90,66.727964
8335.0,90,67.193282
7270.0,90,67.70519
9575.0,90,68.199442
8070.0,90,68.667243
8605.0,90,69.148337
7555.0,90,69.667804
10605.0,90,70.727705
8855.0,90,71.945264
9615.0,90,72.733378
9840.0,90,73.414453
7850.0,90,73.878155
10145.0,90,74.472849
6075.0,90,75.115527
7025.0,90,75.709762
10200.0,90,76.406386
9435.0,90,77.082599
7875.0,90,77.811407
9285.0,90,78.488919
6740.0,90,79.384461
6525.0,90,79.925375
7860.0,90,80.927185
6870.0,90,81.639292
7280.0,90,82.257192
9100.0,90,82.846733
8440.0,90,83.442712
7585.0,90,84.529795
8355.0,90,85.544983
7040.0,90,86.472817
7850.0,90,87.085767
8395.0,90,87.813128
8395.0,90,88.491509
7865.0,90,88.926295
7545.0,90,89.638402
7070.0,90,90.229107
7185.0,90,90.961247
9840.0,90,91.577784
9325.0,90,92.162722
8970.0,90,92.672846
7345.0,90,93.280379
6100.0,90,93.934291
5805.0,90,95.472791
8035.0,90,96.600954
7015.0,90,97.349194
8350.0,90,98.082882
6995.0,90,98.790015
7370.0,90,99.423311
7345.0,90,100.073116
8170.0,90,100.573029
6795.0,90,101.287092
9110.0,90,101.772784
7375.0,90,102.468437
6905.0,90,103.069616
7590.0,90,103.721269
6855.0,90,104.309299
9340.0,90,104.978681
9410.0,90,105.592869
9205.0,90,106.267738
8340.0,90,106.850597
7625.0,90,107.667498
9820.0,90,108.433433
9140.0,90,109.673034
9480.0,90,110.085212
9015.0,90,110.542671
9325.0,90,111.154396
8390.0,90,111.767589
9000.0,90,112.183155
7995.0,90,112.614934
8840.0,90,112.995488
7955.0,90,113.628721
10110.0,90,114.232945
7600.0,90,115.034246
8300.0,90,115.661233
8270.0,90,116.471892
7995.0,90,116.994665
10180.0,90,117.922976
6505.0,90,118.426839
10215.0,90,119.172728
6610.0,90,120.200158
7515.0,90,120.884603
8195.0,90,121.551754
8685.0,90,122.716477
9065.0,90,123.306816
9570.0,90,123.946955
10030.0,90,124.61312
8200.0,90,125.43611
8240.0,90,126.076827
5370.0,90,126.726938
7975.0,90,127.658897
7890.0,90,128.543199
7805.0,90,129.308949
7045.0,90,129.963834
8370.0,90,130.702723
7650.0,90,131.233658
7825.0,90,131.891366
7670.0,90,132.410809
9085.0,90,132.962822
9095.0,90,135.288267
7520.0,90,135.854999
8370.0,90,136.457271
8895.0,90,137.135064
8415.0,90,137.728161
6785.0,90,138.367882
9030.0,90,139.04974
8980.0,90,139.747729
7610.0,90,140.327049
8185.0,90,140.946871
10585.0,90,141.615027
9515.0,90,142.220653
6630.0,90,142.962833
8580.0,90,143.649809
7990.0,90,144.124689
7465.0,90,144.764239
7660.0,90,145.566877
8740.0,90,146.026453
9195.0,90,147.302875
7860.0,90,147.95434
7710.0,90,148.598934
8040.0,90,149.237163
8415.0,90,150.082035
7620.0,90,150.641985
8170.0,90,151.27895
5930.0,90,151.875098
7995.0,90,152.332735
5485.0,90,153.142814
8375.0,90,153.835995
9255.0,90,154.441474
9530.0,90,155.213894
7785.0,90,155.798083
9070.0,90,156.469869
8295.0,90,157.207902
8700.0,90,157.715804
5845.0,90,158.406388
7010.0,90,158.979204
6465.0,90,160.328443
4535.0,90,161.015347
7880.0,90,161.584015
9005.0,90,162.264392
8040.0,90,162.828109
6675.0,90,163.472809
7235.0,90,164.097005
7705.0,90,164.943093
9080.0,90,165.519752
8295.0,90,165.961288
7500.0,90,166.76282
9965.0,90,167.450025
7845.0,90,168.178962
7960.0,90,168.709832
8995.0,90,169.273052
7690.0,90,169.728312
8530.0,90,170.543145
9510.0,90,171.178036
7755.0,90,172.935487
6975.0,90,173.517014
6400.0,90,174.029164
8080.0,90,174.646591
9155.0,90,175.28838
10750.0,90,176.195731
10400.0,90,176.672883
6985.0,90,177.217057
8125.0,90,177.872523
8470.0,90,178.4619
8635.0,90,179.047189
8705.0,90,179.91284
8085.0,90,180.344658
8200.0,90,181.111909
10020.0,90,181.724391
7745.0,90,182.236725
7010.0,90,182.852865
8805.0,90,183.351969
8835.0,90,184.060446
7720.0,90,185.450788
7940.0,90,186.082054
9395.0,90,186.671495
6245.0,90,187.267114
7850.0,90,187.822659
8280.0,90,188.411214
9575.0,90,189.163893
9185.0,90,189.892739
7725.0,90,190.394535
8405.0,90,190.948944
9475.0,90,191.563683
9505.0,90,192.202648
10175.0,90,192.817162
8085.0,90,193.436489
8850.0,90,194.152702
6925.0,90,194.843074
8260.0,90,195.552961
6720.0,90,196.08681
9035.0,90,197.235722
9780.0,90,197.901017
9695.0,90,198.52148
7810.0,90,199.180007
7970.0,90,199.971631
7930.0,90,201.222945
8150.0,90,201.747194
6945.0,90,202.538927
8335.0,90,203.198959
7770.0,90,204.000462
8120.0,90,205.009732
9345.0,90,205.664469
8895.0,90,206.388266
8070.0,90,207.194779
7370.0,90,207.92297
8585.0,90,208.499894
8810.0,90,209.09701
6300.0,90,209.70439
9310.0,90,210.253923
10485.0,90,212.299499
8810.0,90,213.018263
8550.0,90,213.561057
8940.0,90,214.163156
7750.0,90,214.715413
7850.0,90,215.542974
8630.0,90,216.064443
8575.0,90,216.773049
6515.0,90,217.223851
7980.0,90,217.917296
9335.0,90,218.534251
7470.0,90,219.109863
8550.0,90,219.667955
7250.0,90,220.19668
7610.0,90,220.822832
7515.0,90,221.568849
8975.0,90,222.077676
8700.0,90,222.706484
10485.0,90,223.157516
8220.0,90,224.473267
9670.0,90,225.305889
7985.0,90,225.969994
9775.0,90,226.654042
6770.0,90,227.242885
8830.0,90,228.398369
7450.0,90,228.973036
7165.0,90,229.573004
6595.0,90,230.184813
8245.0,90,230.753088
8240.0,90,231.501395
8455.0,90,232.224669
8825.0,90,232.866624
8360.0,90,233.509617
10210.0,90,234.275355
8255.0,90,235.043079
7555.0,90,235.711231
8465.0,90,236.254576
7765.0,90,237.243696
8885.0,90,237.78853
8070.0,90,238.323974
9745.0,90,239.153678
8330.0,90,239.720173
8925.0,90,240.224241
9650.0,90,240.952974
5950.0,90,241.602851
6500.0,90,242.304695
7575.0,90,242.844978
8000.0,90,243.469813
8175.0,90,244.037148
9125.0,90,244.642668
6005.0,90,245.278481
7460.0,90,246.05632
8295.0,90,246.715254
8365.0,90,247.212811
5575.0,90,247.81265
10000.0,90,249.948985
9705.0,90,250.60636
7685.0,90,251.33786
8735.0,90,251.919203
6785.0,90,252.565193
7480.0,90,252.983087
10125.0,90,253.456764
8895.0,90,253.863745
6090.0,90,254.370473
8535.0,90,254.838569
8190.0,90,255.295635
8210.0,90,255.795659
10175.0,90,256.604016
7420.0,90,257.253806
7470.0,90,257.984507
9025.0,90,258.655772
7725.0,90,259.207973
9380.0,90,259.758802
7000.0,90,260.25395
7635.0,90,260.815531
6205.0,90,261.352007
8115.0,90,263.007312
8035.0,90,263.523767
8315.0,90,264.136148
10350.0,90,264.680752
6870.0,90,265.534041
9100.0,90,266.179882
7855.0,90,266.656559
8845.0,90,267.155905
8090.0,90,267.844906
10420.0,90,268.9955
7285.0,90,269.587559
7870.0,90,270.133671
8300.0,90,270.931594
9220.0,90,271.73385
7070.0,90,272.430595
10120.0,90,272.97666
6210.0,90,273.783923
8915.0,90,274.649022
7190.0,90,276.237732
7685.0,90,276.843994
7250.0,90,277.518158
8125.0,90,278.2437
10325.0,90,278.648468
5700.0,90,279.143806
7840.0,90,279.833301
8190.0,90,280.57423
6320.0,90,281.236179
8125.0,90,282.153904
6460.0,90,282.977035
9135.0,90,283.529508
6825.0,90,284.28116
6655.0,90,284.896969
8160.0,90,285.744026
7180.0,90,286.4555
6300.0,90,287.102871
8030.0,90,289.717694
5495.0,90,290.798584
8650.0,90,291.543857
8815.0,90,292.054907
8625.0,90,292.683755
7920.0,90,293.157769
7705.0,90,293.952368
6570.0,90,294.720468
8815.0,90,295.338478
7570.0,90,295.845523
8355.0,90,296.307383
9360.0,90,296.959979
6510.0,90,297.360481
7445.0,90,297.789096
7020.0,90,298.279993
7435.0,90,298.741972
9745.0,90,299.507434
8660.0,90,300.009945
7085.0,90,300.819175
8015.0,90,301.3573
6270.0,90,302.350502
8390.0,90,302.99858
8550.0,90,304.465374
8105.0,90,305.057128
8435.0,90,305.546353
8700.0,90,305.987899
9050.0,90,306.46467
6095.0,90,306.908781
9470.0,90,307.359024
9515.0,90,308.06376
8715.0,90,309.421528
7155.0,90,309.834274
9600.0,90,310.255988
9440.0,90,310.688815
9750.0,90,311.157271
7645.0,90,311.5755
8820.0,90,312.067583
7565.0,90,312.480292
8335.0,90,312.910229
8670.0,90,313.347371
9150.0,90,313.785557
9945.0,90,314.35413
8380.0,90,314.943914
8600.0,90,315.454124
8300.0,90,316.475407
9590.0,90,317.084459
8990.0,90,317.735556
9435.0,90,318.211352
8095.0,90,318.817592
9360.0,90,319.385638
8945.0,90,320.070253
7855.0,90,320.923924
8070.0,90,321.484069
7475.0,90,321.983933
6345.0,90,322.64156
8330.0,90,323.265811
8405.0,90,324.721872
7645.0,90,325.325234
8710.0,90,325.944081
10715.0,90,327.024446
10295.0,90,327.647391
8035.0,90,328.269298
8875.0,90,328.85201
9190.0,90,329.308181
8610.0,90,329.778942
8945.0,90,330.194143
9455.0,90,330.644006
8415.0,90,331.203718
7625.0,90,331.770151
8455.0,90,332.428226
8670.0,90,332.939092
7920.0,90,333.494502
9485.0,90,334.007503
9325.0,90,334.654135
8685.0,90,335.433854
7620.0,90,335.938821
7235.0,90,336.39371
10255.0,90,336.861999
5625.0,90,337.313792
9610.0,90,337.739016
6230.0,90,338.223931
8880.0,90,338.774062
9990.0,90,339.254162
8095.0,90,339.901561
7800.0,90,340.541787
8380.0,90,340.986658
9215.0,90,341.453821
7525.0,90,341.868497
9440.0,90,342.380115
7975.0,90,342.819564
9125.0,90,343.26772
7915.0,90,343.679362
7790.0,90,344.134727
8380.0,90,344.719119
8050.0,90,345.564083
9070.0,90,346.420928
9660.0,90,347.187891
8955.0,90,347.728163
7435.0,90,348.235476
8280.0,90,348.621549
8450.0,90,349.056289
8745.0,90,349.505649
7910.0,90,350.270907
9365.0,90,350.751691
10565.0,90,351.222442
8855.0,90,351.663894
7870.0,90,352.087482
8335.0,90,352.517926
8790.0,90,353.006745
8350.0,90,353.438252
8955.0,90,353.902899
