#{"t_start": 1763550533.8574214, "env_id": "HealthcareEnv-v0"}
r,l,t
8045.0,84,148.197598
6390.0,69,148.623972
6750.0,78,149.077358
8595.0,88,149.565174
6040.0,71,149.970686
4835.0,86,150.435003
6535.0,90,150.918679
5255.0,72,151.368414
4200.0,57,151.758865
5990.0,87,152.244908
7405.0,80,152.707075
8825.0,90,153.217862
8260.0,87,153.733455
7910.0,90,154.233872
7790.0,90,154.783305
9045.0,80,155.23793
7345.0,74,155.671174
8340.0,90,156.200331
6840.0,62,156.59559
7735.0,88,157.106987
8110.0,90,157.659755
8290.0,90,158.168866
8960.0,90,158.659246
7770.0,90,159.115507
7770.0,78,159.559349
8665.0,87,160.007379
8505.0,90,160.557373
7370.0,90,161.080626
8895.0,89,161.572318
7030.0,70,162.041125
8380.0,90,162.562639
7690.0,73,162.902996
6755.0,63,163.303439
7870.0,76,163.781552
7215.0,73,164.192762
9305.0,90,164.709142
7645.0,72,165.136438
7110.0,90,165.665705
8180.0,90,166.208975
7960.0,89,166.716416
8820.0,90,167.188389
7440.0,83,167.690628
8760.0,89,168.205958
7040.0,90,168.724078
7980.0,90,169.255027
7885.0,64,169.631646
7920.0,65,170.087657
7160.0,90,170.595509
7500.0,90,171.079001
7805.0,77,171.491069
6835.0,62,171.876597
6455.0,66,172.275315
8470.0,90,172.796025
9235.0,78,173.288231
7185.0,65,173.68365
7265.0,63,174.061683
8225.0,68,174.479796
8350.0,90,175.558424
9385.0,90,176.077637
9335.0,90,176.568396
8770.0,88,177.076959
7960.0,85,177.471719
7970.0,90,177.972747
7030.0,67,178.473583
7250.0,78,178.940918
7615.0,67,179.323573
6760.0,63,179.616456
7665.0,88,180.121675
7085.0,63,180.489669
7240.0,90,181.000068
6440.0,66,181.395125
7600.0,90,181.893682
6160.0,70,182.29944
7465.0,90,182.801542
6250.0,67,183.181781
3970.0,57,183.493285
5910.0,61,183.80918
4830.0,77,184.29916
4480.0,90,184.846801
5550.0,77,185.285026
6080.0,90,185.773488
5350.0,67,186.166477
6485.0,90,186.63701
7720.0,90,187.042463
6245.0,85,187.50262
5720.0,64,187.882193
7040.0,90,188.377616
4380.0,63,188.645657
4975.0,70,189.028712
7025.0,77,189.517415
7020.0,70,189.960754
8140.0,76,190.426825
7220.0,69,190.828279
7515.0,90,191.346276
8420.0,88,191.840983
8140.0,90,192.363734
6175.0,89,192.848497
6915.0,77,193.289042
6950.0,69,193.701345
6510.0,90,194.201838
6525.0,88,194.706449
6525.0,89,195.263235
3180.0,68,195.682366
3745.0,90,196.197253
3635.0,78,196.637358
3230.0,73,197.04762
3520.0,64,197.474822
3760.0,90,197.894892
3430.0,66,198.26687
3760.0,57,198.576298
3430.0,56,198.908157
4195.0,83,199.380975
4460.0,90,199.813989
3560.0,84,200.27534
3090.0,75,200.727531
4015.0,85,201.259101
5450.0,78,201.713061
5170.0,90,202.186153
4720.0,90,202.598705
4340.0,61,202.952312
3220.0,74,203.388177
3500.0,61,204.46871
3655.0,84,204.964151
3935.0,90,205.405922
3570.0,76,205.836852
3310.0,73,206.283044
3630.0,81,206.7845
3510.0,63,207.180733
3565.0,72,207.455179
3500.0,62,207.682504
1890.0,56,208.040989
3090.0,64,208.408347
3585.0,89,208.894768
3120.0,58,209.17516
3110.0,56,209.505246
2470.0,56,209.763712
3580.0,81,210.168189
3170.0,90,210.671265
3060.0,90,211.154202
2240.0,83,211.571628
3750.0,77,212.098621
3020.0,56,212.459028
3615.0,66,212.877012
5065.0,85,213.287376
7220.0,90,213.811035
7560.0,80,214.262154
6770.0,84,214.7352
8375.0,71,215.138885
7370.0,78,215.519252
7655.0,70,215.916843
7330.0,90,216.386238
6740.0,67,216.785919
7170.0,90,217.196825
8295.0,90,217.811759
7700.0,71,218.249361
7790.0,90,218.770626
7110.0,79,219.176107
6875.0,73,219.475373
7865.0,75,219.923164
6360.0,69,220.334176
8490.0,90,220.869671
9055.0,90,221.385148
7350.0,72,221.80527
8240.0,90,222.297681
6950.0,71,222.61951
8250.0,90,223.197943
6560.0,77,223.602888
6970.0,62,224.010901
7930.0,90,224.450746
7795.0,81,224.90561
8315.0,73,225.313598
7965.0,90,225.767144
6900.0,77,226.204166
8125.0,81,226.697656
7920.0,90,227.20109
8170.0,90,227.618361
7790.0,74,227.997584
7015.0,73,228.321495
8175.0,82,228.83295
8770.0,90,229.368948
8290.0,90,229.844516
7070.0,68,230.276541
8575.0,77,230.692793
8335.0,89,231.157277
7935.0,72,231.579792
8610.0,85,232.55001
8220.0,90,233.078734
8045.0,90,233.508237
7430.0,69,233.943018
8180.0,76,234.417412
7715.0,83,234.892114
7735.0,90,235.439113
9120.0,86,235.897128
7225.0,63,236.280773
7370.0,62,236.641432
8010.0,82,237.091122
7305.0,80,237.546639
8435.0,90,238.066561
6340.0,67,238.359068
8630.0,90,238.897534
8490.0,88,239.290888
7640.0,80,239.755983
8510.0,90,240.313104
8785.0,75,240.724882
7640.0,90,241.240969
7950.0,90,241.721667
7525.0,71,242.014771
8560.0,74,242.425818
7375.0,85,242.848924
5360.0,60,243.2411
8365.0,78,243.742798
6720.0,63,244.103804
7345.0,74,244.500647
8265.0,77,244.939389
7800.0,90,245.41118
6720.0,90,245.905968
6960.0,67,246.227962
7820.0,90,246.708011
7620.0,68,247.12957
6300.0,70,247.532969
7170.0,90,248.051652
7700.0,77,248.480656
7075.0,74,248.90557
7085.0,71,249.39437
6950.0,63,249.742298
6670.0,90,250.240697
6705.0,90,250.73455
8980.0,90,251.276878
8110.0,90,251.758969
5955.0,62,252.082993
7340.0,90,252.549906
6080.0,61,252.907862
6425.0,62,253.194748
9265.0,90,253.601833
7140.0,79,254.047026
8025.0,76,254.491193
7290.0,90,255.016114
5665.0,61,255.375737
7060.0,87,255.885878
7530.0,88,256.510437
6955.0,64,256.906916
7815.0,90,257.421789
7150.0,62,257.814402
8020.0,90,258.195616
7910.0,90,258.602422
7990.0,90,259.082355
9105.0,83,259.53704
6835.0,66,259.941489
8065.0,87,260.993636
8440.0,81,261.44252
7625.0,76,261.910313
6790.0,77,262.609269
7450.0,90,263.133374
8625.0,90,263.650857
7375.0,65,263.977865
6515.0,67,264.391053
8285.0,88,264.879908
4265.0,62,265.250917
7345.0,68,265.553485
6425.0,63,265.901381
7555.0,90,266.377944
6870.0,90,266.8254
6405.0,78,267.304756
7530.0,71,267.731367
9905.0,86,268.333161
8040.0,90,268.861939
7125.0,65,269.268004
8310.0,90,269.758958
6490.0,69,270.137137
7250.0,90,270.649224
9010.0,90,271.173751
8775.0,90,271.542341
8320.0,90,272.045044
8680.0,90,272.463649
9320.0,84,272.910167
7855.0,72,273.390785
7060.0,70,273.800164
6710.0,80,274.26921
7220.0,63,274.623908
9100.0,85,275.073721
8165.0,75,275.524005
8215.0,90,276.067186
7275.0,63,276.456855
7280.0,77,276.830342
8980.0,90,277.277997
7650.0,77,277.731585
8260.0,90,278.187406
8605.0,90,278.716394
8195.0,66,279.12841
8820.0,84,279.595282
8710.0,90,280.058653
8015.0,89,280.544312
8610.0,90,281.054613
7270.0,90,281.600588
6880.0,90,282.058165
8090.0,78,282.450372
8670.0,69,282.840209
8400.0,78,283.127574
6915.0,65,283.533587
6820.0,77,284.009654
8270.0,90,284.561197
6945.0,63,284.92098
8890.0,90,285.443089
7895.0,79,285.823519
7235.0,71,286.228725
7840.0,90,286.725848
7600.0,77,287.108881
7980.0,78,287.555549
6490.0,81,287.913379
8005.0,85,288.363649
6470.0,70,288.707361
