#{"t_start": 1763553506.27172, "env_id": "HealthcareEnv-v0"}
r,l,t
1315.0,90,0.247246
4025.0,90,0.449169
6680.0,90,0.648967
6930.0,90,0.86049
5215.0,90,1.069458
6310.0,90,1.274252
4240.0,90,1.483474
6430.0,90,1.688222
6280.0,90,1.886723
5110.0,90,2.076885
5985.0,90,2.275323
5380.0,90,2.499617
5855.0,90,2.693511
8600.0,90,2.886001
6755.0,90,3.069506
7310.0,90,3.254295
6370.0,90,3.456782
6395.0,90,3.646926
6490.0,90,3.838051
8225.0,90,4.022328
6155.0,90,4.209997
6515.0,90,4.398498
1860.0,90,4.619051
4565.0,90,4.840458
3900.0,90,5.034525
4270.0,90,5.219708
3490.0,90,5.41065
7555.0,90,5.59486
6590.0,90,5.81349
7005.0,90,6.007227
7125.0,90,6.198509
6165.0,90,6.38387
6695.0,90,6.571724
7795.0,90,6.768946
7220.0,90,6.981395
3900.0,90,7.163139
8605.0,90,7.349888
8290.0,90,7.545026
7365.0,90,7.739774
6005.0,90,7.937879
5700.0,90,8.139185
6110.0,90,8.335544
7655.0,90,8.529644
5475.0,90,8.719705
5225.0,90,8.928593
8245.0,90,9.133167
7950.0,90,9.327736
7105.0,90,9.519721
5495.0,90,9.710906
8695.0,90,9.899587
8110.0,90,10.096967
5240.0,90,10.306597
5930.0,90,10.50161
4580.0,90,10.696013
4970.0,90,10.893222
6945.0,90,11.804964
1210.0,90,12.008541
7920.0,90,12.205294
6125.0,90,12.391112
6440.0,90,12.591933
5780.0,90,12.797286
6390.0,90,12.98951
4900.0,90,13.182387
3870.0,90,13.374386
6120.0,90,13.578116
7320.0,90,13.782727
6180.0,90,13.98353
3665.0,90,14.20174
5700.0,90,14.391593
8375.0,90,14.57833
5630.0,90,14.754468
6640.0,90,14.957891
7920.0,90,15.146737
6970.0,90,15.325152
5740.0,90,15.509735
6880.0,90,15.69667
6880.0,90,15.881136
3840.0,90,16.110375
5895.0,90,16.29592
5850.0,90,16.4848
6530.0,90,16.681135
5340.0,90,16.857053
4230.0,90,17.053097
6465.0,90,17.265416
5240.0,90,17.451242
3405.0,90,17.638987
5700.0,90,17.819247
6240.0,90,17.999378
7520.0,90,18.202881
9120.0,90,18.416138
7660.0,90,18.606623
5900.0,90,18.796271
4980.0,90,18.991498
6420.0,90,19.178231
7710.0,90,19.367908
5980.0,90,19.579731
8115.0,90,19.765261
4960.0,90,19.949732
9055.0,90,20.132743
8820.0,90,20.322829
9165.0,90,20.518649
8140.0,90,20.723027
8440.0,90,20.907527
8650.0,90,21.091199
8205.0,90,21.282795
7720.0,90,21.469668
8190.0,90,21.650005
8420.0,90,21.856722
8970.0,90,22.042634
9535.0,90,22.226985
9515.0,90,22.415385
9320.0,90,23.381598
8350.0,90,23.573428
8310.0,90,23.7652
8905.0,90,23.956261
7050.0,90,24.172773
8570.0,90,24.35704
10210.0,90,24.545803
8860.0,90,24.733515
7420.0,90,24.919824
9320.0,90,25.116959
8580.0,90,25.329324
7880.0,90,25.529127
9670.0,90,25.716593
8220.0,90,25.902928
8930.0,90,26.098051
6180.0,90,26.30532
6150.0,90,26.49911
6730.0,90,26.688109
9970.0,90,26.879453
7510.0,90,27.056962
10020.0,90,27.24238
7280.0,90,27.448256
8575.0,90,27.665433
6620.0,90,27.862559
6450.0,90,28.044923
8855.0,90,28.229442
9880.0,90,28.428819
9710.0,90,28.64151
8270.0,90,28.827089
7320.0,90,29.019231
8530.0,90,29.207686
8450.0,90,29.394919
8370.0,90,29.588766
8465.0,90,29.809536
7430.0,90,29.998028
7770.0,90,30.184245
9340.0,90,30.375615
8555.0,90,30.565052
8160.0,90,30.752878
12010.0,90,30.958953
8640.0,90,31.148556
9315.0,90,31.341519
8790.0,90,31.527323
9350.0,90,31.712374
8880.0,90,31.916044
9980.0,90,32.132665
8600.0,90,32.315982
7085.0,90,32.506273
6950.0,90,32.689639
6060.0,90,32.881918
7350.0,90,33.068174
9420.0,90,33.299654
8770.0,90,33.494791
7625.0,90,33.673551
5855.0,90,33.90807
9400.0,90,34.76345
8270.0,90,34.951437
10200.0,90,35.13457
9560.0,90,35.325485
8100.0,90,35.516521
7730.0,90,35.705199
7630.0,90,35.896544
8510.0,90,36.07357
8220.0,90,36.259094
10090.0,90,36.448261
8115.0,90,36.646674
8530.0,90,36.839409
9980.0,90,37.030349
9125.0,90,37.225958
8050.0,90,37.423684
8015.0,90,37.60974
7720.0,90,37.814736
6850.0,90,38.012811
8885.0,90,38.200622
6540.0,90,38.397389
6510.0,90,38.586135
9910.0,90,38.777468
8070.0,90,38.990516
8050.0,90,39.172404
6780.0,90,39.358264
8620.0,90,39.557392
9500.0,90,39.751202
7575.0,90,39.944576
8800.0,90,40.146155
8900.0,90,40.333581
9820.0,90,40.526643
10410.0,90,40.715665
10380.0,90,40.911151
7840.0,90,41.098625
9840.0,90,41.32266
9290.0,90,41.511882
8200.0,90,41.701282
7150.0,90,41.889133
6000.0,90,42.067222
6775.0,90,42.258983
7120.0,90,42.476856
9435.0,90,42.66949
10630.0,90,42.850968
8365.0,90,43.033563
9360.0,90,43.218653
7130.0,90,43.411367
9225.0,90,43.616814
9435.0,90,43.803921
9095.0,90,44.017184
6455.0,90,44.195752
7410.0,90,44.386216
8370.0,90,44.577052
5660.0,90,44.776652
7425.0,90,44.965762
8980.0,90,45.151426
7790.0,90,45.328832
9220.0,90,46.261194
7605.0,90,46.437158
8520.0,90,46.626607
8600.0,90,46.817685
5130.0,90,47.027848
6570.0,90,47.212473
7450.0,90,47.402796
8730.0,90,47.588164
7215.0,90,47.759888
6820.0,90,47.954649
9450.0,90,48.182315
8785.0,90,48.47041
9630.0,90,48.693237
10700.0,90,48.8815
7360.0,90,49.081347
9420.0,90,49.287373
6820.0,90,49.46922
8085.0,90,49.654131
7600.0,90,49.841356
7820.0,90,50.038049
10375.0,90,50.237712
8415.0,90,50.440445
8975.0,90,50.643907
9485.0,90,50.817991
9450.0,90,51.00157
8050.0,90,51.182388
7525.0,90,51.358698
7340.0,90,51.56116
8880.0,90,51.755164
8955.0,90,51.934375
8400.0,90,52.12805
9870.0,90,52.313554
7865.0,90,52.497881
9170.0,90,52.714304
10215.0,90,52.915078
9085.0,90,53.104236
8080.0,90,53.30044
9210.0,90,53.485253
7970.0,90,53.663435
8350.0,90,53.864902
8860.0,90,54.083693
9130.0,90,54.269331
9010.0,90,54.451603
8090.0,90,54.627048
9970.0,90,54.820559
9745.0,90,55.031063
8280.0,90,55.214029
8580.0,90,55.393712
8770.0,90,55.572998
9220.0,90,55.75326
9200.0,90,55.940044
9370.0,90,56.145711
9470.0,90,56.340158
8530.0,90,56.513211
8970.0,90,56.699872
10260.0,90,57.66737
8140.0,90,57.85583
10280.0,90,58.043457
8140.0,90,58.229002
8760.0,90,58.415768
9370.0,90,58.627101
9260.0,90,58.806237
8660.0,90,58.998595
9360.0,90,59.188558
10140.0,90,59.376102
9500.0,90,59.564767
7760.0,90,59.780347
10010.0,90,59.967609
10270.0,90,60.159483
9370.0,90,60.353782
8425.0,90,60.537949
10160.0,90,60.745815
9400.0,90,60.936377
9580.0,90,61.11935
9800.0,90,61.303576
8410.0,90,61.480579
8450.0,90,61.653724
8730.0,90,61.853497
7700.0,90,62.06899
9150.0,90,62.253715
10490.0,90,62.441135
8260.0,90,62.627383
6940.0,90,62.812522
8900.0,90,63.018737
7670.0,90,63.205359
8600.0,90,63.401098
10900.0,90,63.588095
7595.0,90,63.768544
10060.0,90,63.960269
10300.0,90,64.212737
9190.0,90,64.410349
10360.0,90,64.605234
8110.0,90,64.786629
9330.0,90,64.977965
9035.0,90,65.169962
8025.0,90,65.371801
8915.0,90,65.564729
10200.0,90,65.751154
8560.0,90,65.937148
9580.0,90,66.121513
8450.0,90,66.311601
8540.0,90,66.510372
7540.0,90,66.692574
8760.0,90,66.938187
6920.0,90,67.136688
8385.0,90,67.341141
8440.0,90,67.533979
9910.0,90,67.752549
8530.0,90,67.941917
7070.0,90,68.125378
10790.0,90,68.315658
8550.0,90,69.221977
7430.0,90,69.41519
7620.0,90,69.617888
9750.0,90,69.835054
8800.0,90,70.046606
8970.0,90,70.23622
7840.0,90,70.416693
8480.0,90,70.603284
8390.0,90,70.784429
9780.0,90,70.972483
9480.0,90,71.177778
10315.0,90,71.39229
8130.0,90,71.589195
8920.0,90,71.818992
8320.0,90,72.015978
9650.0,90,72.268279
8930.0,90,72.473551
8100.0,90,72.669962
7850.0,90,72.873878
7945.0,90,73.072515
9775.0,90,73.288173
7540.0,90,73.481878
9910.0,90,73.680558
9850.0,90,73.894645
6240.0,90,74.073552
7490.0,90,74.247639
8135.0,90,74.435535
8310.0,90,74.628392
10860.0,90,74.8105
9210.0,90,74.996589
8340.0,90,75.174448
7675.0,90,75.368152
7780.0,90,75.682848
7405.0,90,75.94402
10500.0,90,76.128474
7610.0,90,76.312379
10210.0,90,76.502321
9650.0,90,76.69662
9050.0,90,76.909389
9380.0,90,77.112506
8560.0,90,77.310341
6290.0,90,77.513431
9750.0,90,77.712816
8110.0,90,77.919856
8730.0,90,78.13903
10035.0,90,78.344483
10985.0,90,78.532523
10540.0,90,78.724791
9890.0,90,78.913885
9915.0,90,79.134432
10260.0,90,79.340517
10280.0,90,79.530833
7660.0,90,79.722574
10305.0,90,79.914186
10200.0,90,80.096572
8760.0,90,80.879662
7680.0,90,81.08955
9285.0,90,81.297211
9755.0,90,81.500519
9235.0,90,81.690592
9170.0,90,81.885287
9055.0,90,82.069788
9835.0,90,82.258574
9565.0,90,82.439773
8615.0,90,82.647385
10215.0,90,82.831553
9690.0,90,83.011781
8460.0,90,83.24264
9630.0,90,83.436456
8780.0,90,83.653024
9090.0,90,83.853156
8160.0,90,84.038133
8870.0,90,84.233003
9060.0,90,84.412889
9850.0,90,84.5916
8700.0,90,84.795732
9850.0,90,84.979883
6870.0,90,85.153496
8425.0,90,85.349277
8360.0,90,85.549653
9965.0,90,85.741516
9940.0,90,85.903753
7975.0,90,86.0695
9590.0,90,86.224336
10720.0,90,86.353424
8725.0,90,86.497955
9000.0,90,86.646562
8930.0,90,86.796189
8630.0,90,86.915559
8545.0,90,87.099941
8430.0,90,87.252126
6720.0,90,87.375655
10315.0,90,87.519334
7470.0,90,87.669026
8590.0,90,87.798032
8815.0,90,87.922303
7585.0,90,88.061667
10200.0,90,88.2098
9075.0,90,88.339662
7980.0,90,88.444576
8670.0,90,88.586421
8590.0,90,88.722649
8905.0,90,88.839953
8880.0,90,88.950009
9555.0,90,89.070203
10600.0,90,89.200234
9890.0,90,89.382235
9130.0,90,89.532343
7930.0,90,89.675161
7630.0,90,89.801363
10110.0,90,89.953465
8360.0,90,90.426656
9425.0,90,90.581128
8505.0,88,90.720993
3730.0,89,90.90295
9080.0,88,91.078731
9415.0,90,91.238175
7480.0,90,91.362715
8620.0,90,91.506503
10595.0,90,91.670128
8560.0,90,91.791462
7560.0,90,91.911114
7665.0,90,92.04881
8445.0,90,92.169926
10735.0,90,92.304585
9980.0,90,92.441581
9970.0,90,92.571188
9040.0,90,92.734978
8415.0,90,92.840297
6975.0,90,92.975255
8490.0,90,93.10263
9835.0,90,93.243208
10065.0,90,93.367949
8960.0,90,93.508539
9500.0,90,93.642308
10260.0,90,93.794713
7090.0,90,93.932406
9135.0,90,94.067193
8115.0,90,94.209432
10385.0,90,94.327935
9195.0,90,94.451439
9630.0,90,94.584801
9360.0,90,94.712286
9255.0,90,94.8714
11115.0,90,95.039202
9815.0,90,95.184778
8140.0,90,95.308814
9780.0,90,95.444716
9415.0,90,95.569589
8475.0,90,95.689898
8615.0,90,95.79592
9170.0,90,95.937393
9100.0,90,96.088962
9885.0,90,96.243524
9155.0,90,96.396511
10265.0,90,96.530449
10385.0,90,96.667371
9225.0,90,96.790153
7710.0,90,96.945301
9360.0,90,97.090447
9605.0,90,97.263303
9520.0,90,97.393236
9235.0,90,97.508408
9025.0,90,97.631636
8440.0,90,97.798301
6715.0,90,97.932196
9480.0,90,98.06603
9290.0,90,98.529521
9470.0,90,98.662198
6905.0,90,98.793691
8530.0,90,98.92218
10040.0,90,99.041091
8710.0,90,99.154232
7930.0,90,99.296046
9710.0,90,99.432236
9355.0,90,99.563939
8520.0,90,99.691129
9235.0,90,99.848682
9560.0,90,99.989451
7340.0,90,100.127084
9510.0,90,100.254836
8970.0,90,100.39145
8155.0,90,100.515386
9950.0,90,100.672357
10600.0,90,100.808546
10075.0,90,100.953124
8160.0,90,101.109664
9850.0,90,101.247002
8600.0,90,101.38981
7180.0,90,101.558575
8715.0,90,101.719325
9925.0,90,101.896813
8815.0,90,102.035274
9550.0,90,102.169829
9240.0,90,102.302363
10025.0,90,102.417667
9145.0,90,102.526684
10685.0,90,102.645231
10455.0,90,102.775656
9195.0,90,102.943997
8640.0,90,103.084111
8805.0,90,103.199768
9490.0,90,103.34035
9960.0,90,103.436952
8240.0,90,103.561023
8875.0,90,103.693906
8190.0,90,103.814529
9805.0,90,103.92113
9050.0,90,104.079594
7245.0,90,104.197366
7150.0,90,104.31619
9650.0,90,104.471072
8450.0,90,104.589043
7665.0,90,104.716931
9715.0,90,104.835386
8015.0,90,104.948946
7970.0,90,105.054025
9885.0,90,105.214612
8220.0,90,105.33012
10140.0,90,105.459502
9270.0,90,105.573351
8150.0,90,105.707829
