#{"t_start": 1763550273.256297, "env_id": "HealthcareEnv-v0"}
r,l,t
1595.0,89,0.415627
4240.0,90,0.879146
5535.0,90,1.237218
4015.0,83,1.58075
3725.0,88,1.959098
7255.0,88,2.325763
5630.0,90,2.732182
5560.0,90,3.122264
7160.0,90,3.480814
7530.0,90,3.818542
6565.0,90,4.188881
5240.0,90,4.552155
8280.0,90,4.895607
4630.0,90,5.258422
7460.0,90,5.642691
6825.0,90,6.047995
7835.0,90,6.52905
7590.0,90,6.912994
6715.0,90,7.268471
7930.0,90,7.625469
6345.0,90,8.00847
7070.0,90,8.360628
3295.0,90,8.751198
8190.0,90,9.145773
6195.0,90,9.468431
5030.0,90,9.831537
6630.0,90,10.228252
3865.0,90,10.586133
6570.0,90,10.909546
10045.0,90,11.299549
8050.0,90,11.764218
8420.0,90,12.135683
7480.0,90,12.516289
6585.0,90,12.907914
6955.0,90,13.242217
5905.0,90,13.587973
4365.0,90,13.948628
7745.0,90,14.29846
6620.0,90,14.653786
4590.0,90,15.071882
6080.0,90,15.442726
5715.0,90,15.788048
6440.0,90,16.170856
8105.0,90,16.517684
5730.0,90,16.983018
5415.0,90,17.451977
6015.0,90,17.798742
4445.0,90,18.159912
6980.0,90,18.525937
7090.0,90,18.880899
4195.0,90,19.265587
7145.0,90,19.61691
6295.0,90,20.000297
10045.0,90,20.361824
7390.0,90,20.701578
6925.0,90,21.489871
6665.0,90,21.793202
7725.0,90,22.193827
7180.0,90,22.58902
7640.0,90,23.046837
6675.0,90,23.454197
7555.0,90,23.832765
6780.0,90,24.169811
7810.0,90,24.558064
7675.0,90,24.912154
7615.0,90,25.250903
6745.0,90,25.647061
5045.0,90,26.004144
5775.0,90,26.348111
6265.0,90,26.710184
9495.0,90,27.09647
6605.0,90,27.453047
6865.0,90,27.837096
7470.0,90,28.366896
6135.0,90,28.810207
3745.0,90,29.185083
7325.0,90,29.560571
6675.0,90,29.971798
8715.0,90,30.423695
4000.0,90,30.857955
6945.0,90,31.231253
6170.0,90,31.604138
4850.0,90,31.995254
8885.0,90,32.393899
9370.0,90,32.729413
6125.0,90,33.138996
5915.0,90,33.50454
7925.0,90,33.968086
6000.0,90,34.400879
5450.0,90,34.833349
9340.0,90,35.199487
5395.0,90,35.587589
9610.0,90,35.937886
7990.0,90,36.266025
6985.0,90,36.672494
7205.0,90,37.034144
7070.0,90,37.358487
8775.0,90,37.742888
7500.0,90,38.128724
8180.0,90,38.482329
9940.0,90,38.894053
7410.0,90,39.329923
9220.0,90,39.757967
7500.0,90,40.145753
7985.0,90,40.496476
6560.0,90,40.90688
6190.0,90,41.308364
7510.0,90,41.633665
8365.0,90,41.970042
7450.0,90,42.341728
9560.0,90,42.726093
8320.0,90,43.402415
8560.0,90,43.808149
7715.0,90,44.158056
5765.0,90,44.491899
9500.0,90,44.960298
8790.0,90,45.370509
7280.0,90,45.733634
6740.0,90,46.175468
6050.0,90,46.577533
8870.0,90,46.949338
9340.0,90,47.363978
6825.0,90,47.743889
7730.0,90,48.094031
6975.0,90,48.49528
8760.0,90,48.82766
6880.0,90,49.174898
7930.0,90,49.600008
8450.0,90,49.95521
7970.0,90,50.343333
9090.0,90,50.781158
7580.0,90,51.152407
8540.0,90,51.536687
7295.0,90,51.920089
8740.0,90,52.267781
6595.0,90,52.678512
8390.0,90,53.052161
8665.0,90,53.427887
7325.0,90,53.783831
9745.0,90,54.193953
8420.0,90,54.564688
8335.0,90,54.897774
7125.0,90,55.210592
6840.0,90,55.593663
7510.0,90,56.101548
9060.0,90,56.487006
7010.0,90,56.843994
6735.0,90,57.198628
8385.0,90,57.53282
9015.0,90,57.888311
9890.0,90,58.28656
9835.0,90,58.628849
7165.0,90,58.971884
9115.0,90,59.357966
9275.0,90,59.746938
5760.0,90,60.139691
9080.0,90,60.560551
9455.0,90,60.944168
6240.0,90,61.344016
8375.0,90,61.802664
9110.0,90,62.187482
10195.0,90,62.544092
8180.0,90,62.913533
6060.0,90,63.296449
8355.0,90,63.628826
10320.0,90,64.003293
8760.0,90,64.851618
8950.0,90,65.225042
9095.0,90,65.591776
7930.0,90,65.94169
8885.0,90,66.330896
8650.0,90,66.686167
9140.0,90,67.187288
6500.0,90,67.594306
7300.0,90,67.966571
8835.0,90,68.312451
8135.0,90,68.696164
10210.0,90,69.082676
9480.0,90,69.446057
6685.0,90,69.797282
10120.0,90,70.154402
7310.0,90,70.493947
9510.0,90,70.820078
8060.0,90,71.200477
9075.0,90,71.565411
7200.0,90,71.902357
9570.0,90,72.379926
9145.0,90,72.800287
10285.0,90,73.18878
9220.0,90,73.607253
9210.0,90,73.969093
7285.0,90,74.337503
6885.0,90,74.727002
8920.0,90,75.075687
9375.0,90,75.446961
10810.0,90,75.814188
8800.0,90,76.19122
8175.0,90,76.528156
6705.0,90,76.898591
8120.0,90,77.291708
8680.0,90,77.705918
8820.0,90,78.171546
9365.0,90,78.598027
6790.0,90,78.924533
8520.0,90,79.313331
8160.0,90,79.90316
9095.0,90,80.41465
5390.0,90,80.967357
9000.0,90,81.441579
8420.0,90,81.972654
8010.0,90,82.474042
7270.0,90,82.925296
9760.0,90,83.443883
8330.0,90,83.983436
7530.0,90,84.524477
6810.0,90,84.95025
10020.0,90,85.365226
8640.0,90,85.872041
8520.0,90,86.450068
9840.0,90,87.017589
7575.0,90,87.430254
8010.0,90,87.964103
9420.0,90,89.201074
10070.0,90,89.72557
8280.0,90,90.24933
7750.0,90,90.781183
8020.0,90,91.286237
8820.0,90,91.780957
7700.0,90,92.225471
8230.0,90,92.638661
9010.0,90,93.166487
8460.0,90,93.664323
7220.0,90,94.087819
8890.0,90,94.632102
7340.0,90,95.075808
7985.0,90,95.589779
9770.0,90,96.072314
5190.0,90,96.637135
6500.0,90,97.146266
6150.0,90,97.706273
10245.0,90,98.115834
8300.0,90,98.606489
7170.0,90,99.099637
7510.0,90,99.623578
7030.0,90,100.208601
9600.0,90,100.745953
6855.0,90,101.274704
9280.0,90,101.788759
5000.0,90,102.223498
9140.0,90,102.734686
7960.0,90,103.183249
7700.0,90,103.705546
10250.0,90,104.208434
8930.0,90,104.681325
8850.0,90,105.1483
6200.0,90,105.735179
10690.0,90,106.276489
8690.0,90,106.688712
7980.0,90,107.185935
8740.0,90,107.6945
8440.0,90,108.19391
10330.0,90,108.724251
7945.0,90,109.088418
9560.0,90,109.611364
8140.0,90,110.110418
7760.0,90,110.546759
9210.0,90,111.0191
8010.0,90,111.551992
7005.0,90,112.090224
8095.0,90,112.587112
