#{"t_start": 1763551992.2331758, "env_id": "HealthcareEnv-v0"}
r,l,t
4730.0,87,2.554522
6070.0,90,3.574673
5845.0,90,4.446707
5495.0,90,5.298757
5285.0,90,6.044126
5760.0,90,6.968456
7690.0,90,7.955004
6420.0,90,8.869221
7415.0,90,10.188698
6460.0,90,11.876844
4475.0,90,12.773072
8140.0,90,14.156791
5295.0,90,15.066525
7820.0,90,15.69965
7565.0,90,16.657155
7700.0,90,17.911785
7780.0,90,19.667612
6840.0,90,20.765929
6945.0,90,21.796976
6930.0,90,22.690259
7410.0,90,23.956717
7640.0,90,24.696724
7220.0,90,28.286604
9695.0,90,29.4304
7685.0,90,31.248977
5095.0,90,32.361948
7300.0,90,33.981772
8110.0,90,35.656466
9545.0,90,36.556634
6485.0,90,37.622955
8630.0,90,38.456868
7285.0,90,39.506654
6890.0,90,40.876814
8330.0,90,42.036894
8505.0,90,42.992658
6520.0,90,43.989181
8080.0,90,45.190636
6375.0,90,46.716524
9210.0,90,48.153816
9320.0,90,49.176768
8230.0,90,50.336655
7775.0,90,51.366788
9070.0,90,52.236617
8880.0,84,53.44512
8350.0,90,54.396716
9615.0,90,55.496711
5595.0,90,56.356627
6945.0,90,57.318818
7795.0,90,58.163094
6465.0,90,59.229657
8100.0,90,60.791879
8965.0,90,61.989501
8330.0,90,62.986647
8340.0,90,64.098816
8485.0,90,65.041617
6105.0,75,67.344916
6885.0,80,68.926674
4800.0,76,69.700471
7295.0,90,70.772837
7200.0,90,71.755418
6270.0,90,73.223788
8185.0,89,74.426684
7710.0,90,75.359032
7615.0,90,76.375796
8680.0,90,77.409249
9685.0,90,78.439995
8440.0,87,79.312465
5665.0,88,80.43877
7590.0,90,81.291906
7750.0,90,82.303416
7590.0,90,83.584756
6110.0,90,84.493942
6540.0,90,86.193106
7950.0,90,87.172407
6620.0,90,88.282032
6640.0,90,89.214614
8505.0,90,90.069872
7760.0,90,90.988508
8410.0,90,92.239912
9335.0,90,93.166617
7430.0,90,94.776554
8080.0,90,95.663803
6400.0,90,96.719129
7640.0,90,97.973089
8165.0,90,99.43917
9125.0,90,100.769344
8930.0,90,101.938827
9150.0,90,102.871054
8960.0,90,103.743441
9060.0,90,104.466502
9330.0,90,105.155199
8200.0,90,106.666651
8060.0,90,107.822756
9040.0,90,108.401253
6310.0,90,108.860279
9480.0,90,109.336616
8380.0,90,109.776507
8250.0,90,110.188658
8520.0,90,110.622406
