#{"t_start": 1763546999.2935553, "env_id": "HealthcareEnv-v0"}
r,l,t
-5.0,90,0.045903
1280.0,90,0.069515
-30.0,90,0.088664
1835.0,86,0.093796
1895.0,90,0.126594
-125.0,90,0.143842
715.0,89,0.165072
1085.0,90,0.184588
1990.0,90,0.227655
1600.0,90,0.237967
-320.0,90,0.256631
1640.0,90,0.345265
2245.0,90,0.529516
455.0,90,0.755079
2390.0,86,0.954689
4720.0,90,1.14766
6530.0,90,1.378001
6300.0,90,1.556586
6385.0,90,1.79528
5270.0,90,2.065515
5295.0,90,2.313392
6055.0,90,2.50887
5795.0,90,2.733388
5985.0,90,2.936092
6300.0,90,3.17595
7430.0,90,3.382037
7170.0,90,3.596179
4340.0,90,3.796795
5605.0,90,4.073945
7705.0,90,4.382303
3880.0,90,4.627193
4875.0,90,4.931802
6485.0,90,5.199948
5440.0,90,5.417066
5205.0,90,5.638624
7315.0,90,5.908658
6725.0,90,6.139119
7900.0,90,6.362846
6500.0,90,6.575152
4165.0,90,6.82128
6650.0,90,7.068906
8055.0,90,7.297073
5470.0,90,7.530058
5280.0,90,7.751283
5825.0,90,8.041222
7210.0,90,8.261696
3375.0,90,8.51631
4780.0,90,8.7707
3420.0,90,9.072484
2170.0,90,9.327078
4025.0,90,9.551222
8200.0,90,9.783464
6935.0,90,10.078739
5985.0,90,10.324182
5085.0,90,10.593215
4980.0,90,11.154993
7195.0,90,11.393784
1310.0,90,11.638607
5710.0,90,11.912208
6480.0,90,12.155002
7100.0,90,12.439534
5270.0,90,12.698046
6190.0,90,12.945654
5745.0,90,13.168821
8650.0,90,13.459656
5425.0,90,13.863547
3875.0,90,14.157265
4440.0,90,14.437061
6400.0,90,14.764434
5150.0,90,15.073392
3650.0,90,15.326944
4450.0,90,15.594964
4450.0,90,15.902371
3690.0,90,16.198709
4895.0,90,16.455052
4445.0,90,16.691483
2960.0,90,16.994946
5550.0,90,17.300028
5130.0,90,17.549221
4090.0,90,17.781921
1685.0,90,18.067166
6225.0,90,18.315168
3700.0,90,18.583291
4540.0,90,18.827477
6290.0,90,19.137388
6300.0,90,19.441761
7010.0,90,19.725027
5855.0,90,19.950229
3965.0,90,20.199232
4315.0,90,20.43443
5890.0,90,20.682858
6585.0,88,20.976534
7235.0,90,21.235955
5580.0,78,21.427071
8855.0,90,21.653985
5785.0,90,21.90543
5380.0,90,22.187315
6100.0,90,22.424608
4120.0,90,22.675058
6475.0,90,22.909721
4645.0,90,23.214892
6165.0,90,23.444122
6780.0,90,23.706007
3100.0,90,23.973091
4135.0,90,24.250997
5355.0,90,24.572777
6310.0,90,24.854579
5505.0,90,25.126994
4520.0,90,25.416797
6680.0,90,25.652113
7035.0,90,25.887092
6595.0,90,26.394187
5395.0,90,26.669673
8295.0,90,26.935999
4385.0,90,27.206612
6130.0,90,27.47103
4695.0,90,27.782464
5165.0,90,28.046221
6315.0,90,28.287486
4905.0,90,28.552165
4615.0,90,28.87362
5150.0,90,29.144098
5980.0,90,29.389313
7640.0,90,29.655482
6010.0,90,29.954616
5895.0,90,30.293499
5205.0,90,30.549224
6360.0,90,30.804535
5020.0,90,31.092001
6525.0,90,31.37821
3270.0,90,31.634531
4150.0,90,31.900556
4855.0,90,32.183706
6815.0,90,32.447077
4710.0,90,32.717985
5745.0,90,32.950934
4125.0,90,33.209566
4260.0,90,33.473133
3955.0,90,33.751934
5140.0,90,33.996606
6015.0,90,34.253827
4700.0,90,34.496641
4950.0,90,34.7937
7000.0,90,35.128855
4900.0,90,35.467238
4820.0,90,35.776848
5145.0,90,36.096459
8860.0,90,36.36024
3560.0,90,36.631803
8335.0,90,36.878882
8130.0,90,37.206796
6910.0,90,37.442312
3435.0,90,37.708755
5170.0,90,37.959713
5785.0,90,38.209128
3595.0,90,38.492063
6070.0,90,38.753968
7745.0,90,38.996956
6125.0,90,39.26356
8505.0,90,39.538906
7205.0,90,39.800815
8585.0,90,40.080236
7740.0,90,40.332196
9035.0,90,40.588133
4955.0,69,40.799922
3035.0,59,41.004908
6075.0,89,41.29173
4915.0,90,41.928677
6555.0,90,42.169376
7310.0,75,42.366948
8130.0,90,42.590845
4720.0,90,42.823329
