#{"t_start": 1763547808.2394235, "env_id": "HealthcareEnv-v0"}
r,l,t
105.0,90,0.044237
2380.0,86,0.06537
-300.0,90,0.093902
4345.0,90,0.108619
-1395.0,90,0.138987
2020.0,90,0.153833
2865.0,90,0.180012
2130.0,90,0.191879
120.0,90,0.226719
1220.0,90,0.243798
-775.0,88,0.25876
1080.0,90,0.36575
1435.0,90,0.631396
2515.0,90,0.863529
2735.0,90,1.089382
5210.0,90,1.289795
5170.0,90,1.499235
3965.0,90,1.700891
4390.0,90,1.928756
4750.0,90,2.158372
6520.0,90,2.375142
6265.0,90,2.602003
4785.0,90,2.81664
4990.0,90,3.051749
450.0,90,3.321748
3580.0,90,3.53741
6880.0,90,3.763894
6120.0,90,4.02222
5770.0,90,4.267198
7210.0,90,4.522861
5595.0,90,4.745004
6730.0,90,4.992884
5005.0,90,5.252264
7100.0,90,5.495214
2945.0,90,5.72199
6840.0,90,5.941895
6555.0,90,6.179306
7725.0,90,6.402368
6630.0,90,6.648994
7475.0,90,6.893766
3910.0,90,7.141742
6405.0,90,7.381425
5590.0,90,7.581972
5095.0,90,7.873203
5735.0,90,8.132652
5890.0,90,8.382516
7725.0,90,8.637128
4520.0,90,8.880103
4325.0,90,9.181976
6100.0,90,9.409979
4505.0,90,9.658517
215.0,90,9.903281
4595.0,90,10.191637
4740.0,90,10.51496
5750.0,90,10.787424
3695.0,90,11.466321
4160.0,90,11.743059
7325.0,90,11.998388
4630.0,90,12.245858
7195.0,90,12.530399
4400.0,90,12.808839
4145.0,90,13.058527
5085.0,90,13.309063
5980.0,90,13.539804
5010.0,90,13.837136
3850.0,90,14.078412
3410.0,90,14.349752
5930.0,90,14.601155
5780.0,90,14.905732
3815.0,90,15.19625
5530.0,90,15.435691
1015.0,90,15.696881
6310.0,90,15.968866
6110.0,90,16.226343
6130.0,90,16.484501
3250.0,90,16.736456
3450.0,90,17.018124
5015.0,90,17.301445
6505.0,90,17.548602
8395.0,90,17.777534
7115.0,90,18.041014
6995.0,90,18.305857
3365.0,71,18.537796
5450.0,90,18.749804
4970.0,90,19.076022
3210.0,90,19.379256
4800.0,90,19.686134
5755.0,90,19.909463
6130.0,90,20.177017
2895.0,90,20.419366
4110.0,76,20.619558
5865.0,90,20.907734
4510.0,72,21.108705
3250.0,74,21.324103
2740.0,90,21.63985
5250.0,90,21.887121
5460.0,90,22.191883
6075.0,90,22.481545
4820.0,90,22.732583
6040.0,90,22.973127
6480.0,90,23.281479
2495.0,90,23.530912
5405.0,90,23.797853
3465.0,90,24.044783
7890.0,90,24.374858
4200.0,90,24.630681
5395.0,90,24.894622
5035.0,90,25.161464
5670.0,90,25.449465
4140.0,90,25.7321
6030.0,90,26.005876
7525.0,90,26.673374
6550.0,90,26.912144
7265.0,90,27.151356
3865.0,90,27.440789
4790.0,90,27.685541
6095.0,90,27.996058
3215.0,90,28.264878
3055.0,90,28.520324
4195.0,90,28.774765
4570.0,90,29.143425
5990.0,90,29.430363
5155.0,90,29.681594
5680.0,90,29.910186
4995.0,90,30.216551
2705.0,90,30.45976
5765.0,90,30.696388
4520.0,90,30.922705
3225.0,90,31.184824
3845.0,90,31.474359
4405.0,90,31.732081
5610.0,90,31.987897
5520.0,90,32.22606
5045.0,90,32.531711
3925.0,90,32.776816
5965.0,90,33.009003
6480.0,90,33.27439
8620.0,90,33.509826
6330.0,90,33.776139
5030.0,90,34.005913
3145.0,90,34.314969
5685.0,90,34.664324
8000.0,90,35.044429
7795.0,90,35.306459
4900.0,90,35.553109
2790.0,90,35.783226
5145.0,90,36.044327
7160.0,90,36.326551
7985.0,90,36.575118
5645.0,90,36.823515
5590.0,90,37.071799
5085.0,90,37.343192
5755.0,90,37.612789
6385.0,90,37.848839
4745.0,90,38.081595
3540.0,90,38.308864
6265.0,90,38.607139
6950.0,90,38.817037
6435.0,90,39.06101
5945.0,90,39.288769
5100.0,90,39.559615
3920.0,90,39.83361
6265.0,90,40.169573
1050.0,90,40.474975
5650.0,90,40.838843
6335.0,90,41.095061
2645.0,90,41.353767
6120.0,90,41.909108
4820.0,90,42.210807
7750.0,90,42.452112
3405.0,90,42.685007
3980.0,90,42.923367
4560.0,90,43.219878
4670.0,90,43.448306
4635.0,90,43.695148
7250.0,90,43.931402
4525.0,90,44.194686
4860.0,90,44.476442
4590.0,90,44.724254
6850.0,90,44.957054
7830.0,90,45.220695
5835.0,90,45.55239
2920.0,90,45.878566
4615.0,90,46.118717
9400.0,90,46.405461
4780.0,72,46.62496
2800.0,73,46.854033
7150.0,90,47.066861
8530.0,90,47.38221
6215.0,90,47.630628
3520.0,90,47.924851
4355.0,90,48.175122
6225.0,90,48.461858
7785.0,90,48.722125
6100.0,90,48.98365
6090.0,69,49.208027
4935.0,90,49.501401
2790.0,90,49.796595
7980.0,90,50.051089
9095.0,87,50.315351
7020.0,90,50.587738
3235.0,64,50.766974
6325.0,90,51.061792
4325.0,70,51.328561
7150.0,90,51.6311
8335.0,90,51.87775
4800.0,90,52.115733
5980.0,90,52.374889
4300.0,62,52.574894
3465.0,67,52.773107
7465.0,90,53.004782
7610.0,90,53.232328
4355.0,90,53.466393
6810.0,90,53.694186
5100.0,76,53.96081
3145.0,79,54.182796
4285.0,90,54.42608
1575.0,90,54.686329
4715.0,90,54.919215
4090.0,90,55.191878
5860.0,86,55.440487
5400.0,76,55.641856
4650.0,90,55.899975
7235.0,90,56.173286
2420.0,72,56.408124
3900.0,70,56.965565
3905.0,90,57.198449
4965.0,90,57.480283
4325.0,78,57.712861
3225.0,81,57.934524
3470.0,73,58.116091
2360.0,90,58.337417
5015.0,90,58.621859
2990.0,57,58.793231
3485.0,62,58.95651
3205.0,57,59.101278
6435.0,89,59.359143
4995.0,90,59.62905
3860.0,90,59.887115
4070.0,90,60.128051
3225.0,66,60.319757
3335.0,72,60.499363
4525.0,90,60.76075
3380.0,63,60.936672
6010.0,85,61.1937
1440.0,56,61.411428
3395.0,86,61.647235
5870.0,90,61.904358
4990.0,90,62.25826
6945.0,90,62.528767
9460.0,90,62.771185
4680.0,90,63.013408
3985.0,90,63.293247
3485.0,58,63.441905
6630.0,90,63.681622
3355.0,64,63.843753
2720.0,57,64.022681
2660.0,90,64.265516
4365.0,85,64.534457
4365.0,90,64.775124
2845.0,65,64.972303
4860.0,90,65.200572
4490.0,90,65.424774
2525.0,66,65.63479
3705.0,66,65.826931
3620.0,69,66.031507
3895.0,90,66.264221
4140.0,90,66.497419
2690.0,90,66.805144
3920.0,90,67.029114
3635.0,57,67.186947
3055.0,64,67.34379
4890.0,90,67.666821
2480.0,64,67.902158
4455.0,90,68.228784
2105.0,90,68.498885
4350.0,90,68.735324
3345.0,85,68.967857
3460.0,61,69.167858
4990.0,90,69.395426
4950.0,90,69.636062
3265.0,88,69.856381
4945.0,90,70.091427
4840.0,81,70.363544
3580.0,86,70.5932
3955.0,90,70.82912
4770.0,90,71.083792
3660.0,77,71.583255
3215.0,72,71.801509
3075.0,58,71.941807
3770.0,60,72.114771
3200.0,90,72.343955
4275.0,90,72.629677
3525.0,72,72.848859
4830.0,90,73.159508
5040.0,90,73.44485
2890.0,58,73.635694
3900.0,81,73.882396
1275.0,53,74.084651
2980.0,77,74.287246
3725.0,90,74.544896
3160.0,73,74.730151
620.0,58,74.880956
-2100.0,45,75.010823
2620.0,64,75.24682
3375.0,77,75.453891
3915.0,86,75.674823
3355.0,79,75.886163
2505.0,62,76.080214
4285.0,90,76.352957
5475.0,90,76.614476
3485.0,74,76.799909
-2970.0,47,76.93723
-3680.0,47,77.064646
2445.0,56,77.200114
3900.0,87,77.470778
5115.0,90,77.727766
3025.0,76,77.932197
3125.0,83,78.153304
510.0,58,78.30514
2730.0,57,78.543231
3065.0,63,78.781659
3240.0,75,79.027069
3000.0,67,79.209683
3695.0,72,79.432438
3935.0,89,79.659183
2975.0,55,79.846003
3230.0,63,80.006395
3285.0,87,80.24487
3595.0,89,80.480078
2850.0,56,80.646938
3455.0,90,80.885489
4110.0,70,81.093813
3760.0,90,81.332593
3455.0,73,81.515394
1820.0,56,81.681921
3085.0,60,81.870049
2785.0,73,82.053866
2700.0,83,82.297742
3205.0,81,82.495204
3825.0,65,82.703448
2550.0,60,82.860945
3555.0,90,83.114172
3445.0,65,83.381047
1500.0,57,83.576585
3395.0,83,83.76485
4715.0,90,84.054427
3285.0,90,84.345626
3045.0,90,84.667299
3125.0,56,84.808866
2075.0,57,84.974814
3605.0,89,85.192729
3430.0,66,85.425124
4130.0,83,85.655676
4755.0,90,85.891699
3365.0,90,86.494987
3230.0,58,86.722853
4220.0,90,87.059018
4575.0,90,87.366002
3275.0,73,87.573426
4975.0,90,87.833762
2770.0,71,88.07714
3640.0,90,88.314705
3570.0,81,88.531595
3370.0,73,88.720532
3460.0,76,88.938912
3350.0,90,89.178933
1730.0,90,89.45822
3290.0,69,89.709539
2895.0,62,89.954558
5410.0,90,90.219296
2730.0,56,90.393629
5340.0,90,90.662579
4210.0,86,90.894963
2935.0,74,91.093562
5060.0,90,91.354015
5000.0,90,91.632309
4985.0,90,91.898616
3630.0,90,92.14678
3120.0,68,92.330802
2420.0,66,92.529074
5400.0,90,92.763489
4125.0,66,92.993695
4510.0,84,93.270308
3955.0,90,93.525194
1970.0,90,93.753862
1855.0,56,93.942718
4150.0,90,94.174772
2885.0,90,94.420938
3470.0,90,94.687834
3175.0,57,94.862746
4615.0,90,95.087219
3160.0,73,95.387917
4370.0,90,95.681196
4480.0,90,96.025183
3570.0,90,96.308959
3360.0,81,96.585594
3390.0,90,96.874937
3010.0,90,97.128011
4920.0,90,97.370838
3350.0,90,97.747317
4810.0,90,98.003006
3740.0,90,98.219632
3335.0,68,98.463401
4625.0,90,98.757353
5550.0,90,99.008839
4345.0,90,99.258933
4315.0,67,99.421421
2820.0,71,99.625221
5030.0,90,99.890199
4815.0,90,100.148319
4105.0,90,100.39555
5085.0,90,100.644129
2755.0,90,100.880046
3630.0,90,101.16643
2670.0,81,101.426018
3240.0,66,101.92114
3565.0,71,102.185011
4980.0,90,102.451682
3795.0,61,102.610923
3380.0,90,102.864982
3760.0,80,103.076604
3455.0,57,103.229164
1930.0,72,103.453789
3710.0,69,103.673093
4845.0,90,103.882174
4435.0,80,104.103365
4380.0,90,104.324891
5240.0,89,104.600963
4735.0,86,104.864972
4655.0,79,105.082355
4185.0,90,105.303143
4870.0,90,105.537169
2920.0,56,105.704713
4840.0,90,106.016526
2050.0,90,106.295757
-5175.0,55,106.471062
1595.0,90,106.695501
3900.0,90,106.98042
4280.0,90,107.220686
2100.0,57,107.413169
2550.0,56,107.561763
3425.0,84,107.801407
4210.0,90,108.039867
3480.0,75,108.28677
4100.0,79,108.503099
4695.0,90,108.77085
2325.0,90,108.996043
2500.0,59,109.188248
3090.0,75,109.42
2985.0,63,109.60462
3395.0,90,109.847142
5100.0,90,110.104748
2955.0,90,110.364304
4215.0,78,110.600267
5260.0,90,110.826646
1945.0,90,111.15199
4325.0,90,111.408581
4210.0,90,111.67948
4080.0,90,111.926654
4630.0,90,112.180705
4265.0,90,112.430183
4530.0,90,112.684671
2085.0,57,112.843365
2490.0,56,113.042469
1730.0,58,113.222865
2595.0,82,113.443767
3640.0,90,113.684922
5095.0,90,113.971435
3910.0,90,114.230727
3645.0,77,114.466145
3540.0,81,114.677185
3460.0,66,114.914717
2230.0,57,115.069426
5275.0,90,115.346959
5160.0,90,115.560935
3500.0,90,115.828824
4065.0,75,116.035506
3550.0,79,116.241702
3725.0,70,116.687001
3945.0,90,116.948531
1240.0,90,117.225393
3925.0,90,117.449251
4485.0,90,117.719213
4560.0,90,118.012408
3855.0,90,118.243954
2185.0,56,118.400776
5090.0,90,118.634269
3820.0,90,118.957222
4585.0,90,119.212562
4065.0,90,119.443521
3400.0,65,119.606698
1220.0,54,119.765042
-3460.0,38,119.871972
-4550.0,29,119.981685
-3000.0,37,120.098958
1640.0,90,120.364338
3720.0,64,120.537772
3925.0,73,120.746082
4545.0,90,120.987909
4420.0,90,121.275426
4965.0,90,121.515123
4295.0,90,121.785975
3535.0,88,122.025518
3720.0,86,122.275238
4265.0,90,122.538452
3280.0,90,122.781287
3490.0,69,123.003331
2180.0,90,123.310677
5140.0,90,123.59353
4525.0,90,123.822045
2775.0,71,123.992884
4070.0,90,124.241188
3290.0,90,124.460763
2560.0,90,124.724416
2975.0,90,124.973038
2895.0,56,125.164401
3535.0,90,125.403365
3515.0,90,125.669262
3935.0,90,125.941236
4410.0,90,126.219644
3715.0,90,126.447317
3830.0,90,126.69061
4170.0,83,126.92295
2850.0,67,127.148882
3205.0,59,127.278942
1750.0,90,127.51509
2695.0,90,127.759078
4550.0,90,128.034224
3330.0,85,128.298922
3780.0,59,128.451638
1690.0,90,128.713293
5155.0,90,128.97672
5260.0,90,129.203022
3005.0,90,129.486298
3210.0,90,129.735621
4090.0,90,129.985418
3640.0,90,130.196217
3640.0,90,130.468722
2900.0,88,130.727318
3945.0,90,131.259423
4770.0,90,131.481694
4875.0,90,131.76087
4010.0,69,131.95795
3670.0,67,132.178997
4460.0,90,132.479852
4725.0,90,132.730845
4425.0,90,132.975912
2805.0,57,133.179024
4570.0,90,133.417622
2380.0,90,133.693645
3960.0,90,133.900384
3300.0,90,134.184442
6205.0,90,134.439554
90.0,90,134.674693
4535.0,90,134.92948
2815.0,78,135.170294
3410.0,60,135.354673
3280.0,73,135.552578
4355.0,90,135.765554
5090.0,90,136.002323
3955.0,90,136.23752
4080.0,89,136.504679
3380.0,90,136.750998
3505.0,90,137.004838
4925.0,90,137.246298
2640.0,90,137.481119
2470.0,90,137.757129
4910.0,90,138.032388
3370.0,62,138.215109
3980.0,90,138.452097
4295.0,82,138.729478
1980.0,90,139.029467
4830.0,90,139.261982
3970.0,90,139.499586
3660.0,90,139.742828
3880.0,83,140.004129
3325.0,90,140.281832
2395.0,90,140.536352
3680.0,82,140.751164
4050.0,90,141.052961
-815.0,43,141.205758
-1715.0,43,141.312732
5730.0,90,141.551426
3985.0,90,141.836857
7495.0,90,142.081067
3370.0,75,142.312686
2410.0,79,142.519087
3640.0,66,142.726153
4790.0,90,142.95802
5150.0,90,143.214783
4430.0,90,143.494076
2065.0,90,143.766989
2905.0,58,143.933564
3090.0,90,144.191731
3605.0,66,144.359669
3915.0,90,144.668237
2160.0,90,144.89128
4155.0,89,145.138818
4635.0,90,145.40375
