#{"t_start": 1763547631.0164511, "env_id": "HealthcareEnv-v0"}
r,l,t
4160.0,83,77.449687
1150.0,51,77.679907
-3625.0,46,77.864872
-3740.0,45,78.059524
-4385.0,90,78.457316
1675.0,90,78.879205
2920.0,90,79.1678
5970.0,90,79.490142
3920.0,62,79.744015
4140.0,66,80.000332
7205.0,90,80.316286
4865.0,90,80.6608
4465.0,78,80.894285
1905.0,90,81.28057
5995.0,74,81.566939
8070.0,90,81.918966
3460.0,69,82.182002
2880.0,63,82.459862
5980.0,90,82.799747
2130.0,63,83.036505
3605.0,80,83.262175
2820.0,63,83.537349
6680.0,88,83.870542
7460.0,90,84.168195
4595.0,59,84.34978
4605.0,80,84.675477
4025.0,79,85.002955
6450.0,90,85.815354
20.0,90,86.201012
3645.0,61,86.465264
6495.0,76,86.777167
2915.0,67,87.05758
5220.0,90,87.388863
4870.0,90,87.864424
7425.0,90,88.223897
7190.0,90,88.609254
3355.0,73,88.87343
3905.0,90,89.256522
1495.0,90,89.631684
4110.0,90,89.969502
8245.0,90,90.213793
4730.0,66,90.514874
3945.0,58,90.750244
4325.0,90,91.094975
3180.0,63,91.339621
3450.0,64,91.542167
4375.0,89,91.891975
3900.0,83,92.204278
5500.0,90,92.540826
1825.0,90,92.931584
5710.0,90,93.319069
5465.0,73,93.616363
8485.0,90,93.998991
4835.0,60,94.279038
2745.0,59,94.505527
3450.0,68,94.678794
2490.0,59,94.915702
5080.0,90,95.278774
4220.0,87,95.531516
6135.0,90,95.846553
7120.0,90,96.175431
2840.0,66,96.457758
3935.0,90,96.806195
7900.0,90,97.153308
4920.0,90,97.490718
4835.0,90,97.865105
5225.0,89,98.188226
5640.0,69,98.475108
7490.0,75,98.802616
3950.0,76,99.130405
9060.0,90,99.472477
2030.0,90,99.812997
4450.0,84,100.13844
5440.0,90,100.505609
3930.0,90,100.848364
6800.0,90,101.128206
4845.0,63,101.384112
7115.0,90,101.75535
6645.0,90,102.101862
2150.0,90,102.458466
