#{"t_start": 1763547143.074545, "env_id": "HealthcareEnv-v0"}
r,l,t
8835.0,90,81.033834
7170.0,90,81.389752
8185.0,90,81.702012
2730.0,90,82.079127
8495.0,90,82.371438
8000.0,90,82.677822
2680.0,59,82.912602
8845.0,90,83.276506
6960.0,81,83.553558
8575.0,78,83.789026
930.0,50,83.967828
-2455.0,38,84.139201
-2415.0,39,84.311298
-3060.0,40,84.501457
7310.0,90,84.862383
7865.0,90,85.332409
8800.0,90,85.723018
9970.0,90,86.120088
7315.0,80,86.434026
8425.0,90,86.815676
4965.0,84,87.131402
4720.0,90,87.479939
2575.0,90,87.854375
7985.0,70,88.142303
3760.0,69,88.373603
4555.0,71,88.676985
8630.0,90,89.042189
7775.0,90,89.390907
9585.0,90,89.706147
8945.0,90,90.071396
9875.0,90,90.491944
6360.0,90,90.869956
4300.0,70,91.564897
7615.0,90,91.958754
8820.0,90,92.263011
3290.0,67,92.518039
3680.0,90,92.824115
7700.0,81,93.149428
4845.0,86,93.46469
7330.0,90,93.855507
7375.0,90,94.120144
7620.0,90,94.508423
6660.0,90,94.911298
7415.0,75,95.236347
9065.0,90,95.570976
8915.0,90,95.98102
7975.0,90,96.436191
5705.0,72,96.728816
6545.0,90,97.084142
10205.0,90,97.504253
9020.0,90,97.880368
6915.0,90,98.218632
8930.0,90,98.609083
6965.0,90,98.986115
7035.0,90,99.337399
7970.0,90,99.709305
8220.0,90,100.070452
5935.0,82,100.440263
8125.0,90,100.867014
8765.0,90,101.229573
6645.0,90,101.622956
8055.0,90,102.05024
8785.0,90,102.423677
8080.0,90,102.761135
4280.0,90,103.07018
5355.0,90,103.423846
7930.0,90,103.775701
9105.0,90,104.130395
7450.0,90,104.494837
8580.0,90,104.861147
5935.0,88,105.217011
7705.0,90,105.577027
8750.0,90,105.932993
8145.0,90,106.31775
8175.0,78,106.628231
4865.0,74,106.94751
7175.0,90,107.334747
8810.0,90,107.7641
7140.0,90,108.12818
7120.0,90,108.448202
8475.0,90,108.792719
9725.0,90,109.203936
-1205.0,46,109.384316
-1370.0,48,109.587973
4950.0,90,109.936977
7515.0,90,110.329599
-965.0,53,110.549688
9455.0,90,110.904995
9700.0,90,111.24073
6415.0,62,111.527636
9190.0,90,111.80426
910.0,48,112.34656
9320.0,90,112.68027
6155.0,90,113.089199
7355.0,90,113.42825
3530.0,74,113.684553
7645.0,90,114.039191
8550.0,90,114.392158
8735.0,86,114.72777
6785.0,90,115.081144
8250.0,90,115.419822
8975.0,90,115.805321
8725.0,90,116.170801
10170.0,90,116.548443
9685.0,90,116.880163
8555.0,90,117.250726
8420.0,90,117.647759
7580.0,90,117.991781
6505.0,90,118.390539
7360.0,90,118.802804
7760.0,90,119.157692
7625.0,90,119.514246
9085.0,87,119.8734
9155.0,90,120.251015
8305.0,90,120.595598
8905.0,90,120.947276
4250.0,70,121.218395
3285.0,90,121.599065
-2125.0,90,121.956332
-215.0,46,122.157687
-1670.0,60,122.383946
9190.0,90,122.73674
5710.0,90,123.086051
6890.0,90,123.39524
3160.0,69,123.693769
9375.0,90,124.075516
9275.0,90,124.465849
7060.0,90,124.781644
8605.0,90,125.123457
7105.0,90,125.501639
8630.0,90,125.864214
8600.0,90,126.184965
7390.0,90,126.544325
7835.0,90,126.894329
9135.0,90,127.261031
5370.0,90,127.620832
8420.0,90,127.965476
7885.0,85,128.319962
7430.0,90,128.677862
4735.0,62,128.905294
10860.0,90,129.308511
8640.0,90,129.706424
8300.0,90,130.086828
7565.0,90,130.417393
8210.0,90,130.755268
7895.0,90,131.090793
9590.0,90,131.368143
6365.0,78,131.673491
9245.0,90,132.089552
9310.0,90,132.90854
9265.0,90,133.254786
6560.0,71,133.552603
8465.0,80,133.865304
9880.0,90,134.243988
7750.0,82,134.494988
6160.0,64,134.789828
8790.0,90,135.16243
8430.0,90,135.531687
4770.0,86,135.850026
-1720.0,47,136.040024
5600.0,72,136.323742
7200.0,75,136.649323
6920.0,90,136.996092
5930.0,70,137.273956
8295.0,90,137.636147
270.0,47,137.861663
3745.0,52,138.078295
7815.0,90,138.432986
9030.0,90,138.790095
8480.0,82,139.167258
8990.0,90,139.501753
8465.0,85,139.835094
8630.0,90,140.206959
7120.0,89,140.680549
8560.0,90,141.042015
9855.0,90,141.431412
9270.0,90,141.785321
8335.0,90,142.077667
8200.0,90,142.453298
9115.0,90,142.808849
8625.0,76,143.063739
9420.0,90,143.442312
7460.0,90,143.807177
6465.0,90,144.1198
9625.0,90,144.442421
10575.0,90,144.823991
10675.0,90,145.164208
9640.0,90,145.522738
8580.0,90,145.890324
8350.0,78,146.281717
10720.0,90,146.65781
9355.0,90,146.937039
7875.0,90,147.288682
10980.0,90,147.606694
7595.0,90,147.934592
9665.0,90,148.273736
9815.0,90,148.640065
8510.0,90,148.918788
9470.0,90,149.267224
8680.0,90,149.584543
5695.0,90,149.927553
8975.0,90,150.324075
9015.0,90,150.723732
6995.0,90,151.096007
8955.0,90,151.48481
7720.0,72,151.83735
8395.0,90,152.230307
7360.0,70,152.494678
7265.0,90,153.395078
9210.0,90,153.760977
8765.0,90,154.112795
8590.0,90,154.476214
8930.0,90,154.833899
-6045.0,64,155.148321
800.0,90,155.516733
8765.0,90,155.882899
8520.0,90,156.240186
8415.0,90,156.628199
7510.0,87,157.009165
1965.0,52,157.253796
7015.0,69,157.547836
8825.0,90,157.932802
8290.0,90,158.340139
10440.0,90,158.723547
4575.0,90,159.118775
7810.0,90,159.495723
9185.0,84,159.853471
7235.0,70,160.178974
9590.0,90,160.588348
8780.0,90,161.019359
1725.0,56,161.320068
6715.0,90,161.730813
6965.0,90,162.124259
5770.0,72,162.618878
5940.0,90,163.043813
9640.0,90,163.469478
7155.0,80,163.848584
8545.0,90,164.204417
8920.0,90,164.604741
8060.0,90,164.986019
7335.0,90,165.327705
8550.0,90,165.692096
8910.0,90,166.045736
6745.0,90,166.390739
8695.0,90,166.754998
9340.0,90,167.122801
5710.0,90,167.50941
7610.0,83,167.840392
9035.0,90,168.249478
10065.0,90,168.684484
10230.0,90,169.034609
9290.0,90,169.413408
2020.0,90,169.781343
8080.0,90,170.156371
1315.0,50,170.372966
-2705.0,38,170.534245
3950.0,57,170.768358
7970.0,90,171.210988
7870.0,82,171.550436
6895.0,63,171.845212
5595.0,64,172.1478
6810.0,90,172.545998
6295.0,90,172.933246
6955.0,75,173.263095
10250.0,90,173.718961
10640.0,90,174.177803
9895.0,90,174.583301
6030.0,70,174.88466
9545.0,90,175.92431
8245.0,90,176.312466
7465.0,90,176.68131
1950.0,90,177.050695
8935.0,90,177.347607
8870.0,90,177.652355
7290.0,90,178.029549
7460.0,90,178.364527
355.0,89,178.738293
-6785.0,75,179.167209
8060.0,90,179.603422
7765.0,90,179.983427
6750.0,78,180.306796
4855.0,90,180.737226
7235.0,90,181.099068
7980.0,90,181.487336
5645.0,90,181.911129
6550.0,90,182.352116
7055.0,90,182.740972
10270.0,90,183.154101
5855.0,90,183.544567
-500.0,90,183.943281
9145.0,90,184.3234
10010.0,90,184.716225
7495.0,84,185.118442
6935.0,90,185.595767
8330.0,90,185.955445
10295.0,90,186.333831
8210.0,79,186.676327
8535.0,90,187.090045
8905.0,90,187.374046
6705.0,70,187.69345
9700.0,90,188.080617
10495.0,90,188.470536
7800.0,90,188.851599
7900.0,90,189.203103
9940.0,90,189.589858
9190.0,90,189.952989
8880.0,90,190.310823
10020.0,90,190.682349
9030.0,88,191.08875
7040.0,76,191.448531
9465.0,90,191.811039
9665.0,90,192.158886
10405.0,90,192.56075
8125.0,90,192.940148
6540.0,70,193.235425
5650.0,84,193.590189
8155.0,90,193.929204
8515.0,90,194.310416
9180.0,90,194.686055
11220.0,90,195.104229
1685.0,90,195.502685
8770.0,90,195.919168
9490.0,90,196.337138
8185.0,90,196.749229
6445.0,90,197.13859
