#{"t_start": 1763547494.1888506, "env_id": "HealthcareEnv-v0"}
r,l,t
-955.0,90,0.042139
1890.0,88,0.059756
1960.0,90,0.075795
2285.0,90,0.083558
2340.0,90,0.112818
240.0,90,0.125472
1665.0,90,0.14969
1450.0,90,0.244208
85.0,90,0.291314
700.0,83,0.298328
2105.0,90,0.309237
2055.0,90,0.421615
3340.0,90,0.633797
3675.0,80,0.857644
3195.0,82,1.052785
2715.0,81,1.218179
3760.0,90,1.462119
5165.0,90,1.660003
5250.0,88,1.847004
6230.0,90,2.074486
4545.0,90,2.272913
5830.0,90,2.492158
4560.0,90,2.669543
4860.0,90,2.87776
5370.0,90,3.088351
4645.0,90,3.320291
6085.0,90,3.511237
5370.0,90,3.704838
3715.0,90,3.913505
6690.0,90,4.117217
5735.0,90,4.340266
6055.0,90,4.546289
5395.0,90,4.754839
7955.0,90,4.966982
5220.0,90,5.19051
6190.0,90,5.419842
8250.0,90,5.665954
3725.0,90,5.885688
6830.0,90,6.083151
5625.0,90,6.295979
6840.0,90,6.503262
6445.0,90,6.737859
6185.0,90,6.944432
6730.0,90,7.167003
6455.0,90,7.373477
8250.0,90,7.571368
4450.0,90,7.817152
4725.0,90,8.061534
7240.0,90,8.340511
5085.0,90,8.571164
8360.0,90,8.782114
6605.0,90,9.031371
6210.0,90,9.289244
3865.0,90,9.520141
7020.0,90,9.726307
4635.0,90,10.296592
7525.0,90,10.523296
6320.0,90,10.754253
6050.0,90,10.99529
1695.0,90,11.219615
5045.0,90,11.506839
5030.0,90,11.74845
3450.0,90,11.963111
4285.0,90,12.190728
5370.0,90,12.431294
4295.0,90,12.701032
690.0,90,12.919464
2030.0,90,13.106577
6800.0,90,13.343391
3865.0,90,13.574979
7575.0,90,13.825476
5855.0,90,14.059188
7495.0,90,14.288606
6285.0,90,14.487804
4130.0,90,14.709909
7340.0,90,14.957055
7770.0,90,15.24162
5945.0,90,15.446776
4870.0,90,15.672696
5920.0,90,15.89852
3045.0,74,16.124331
5840.0,90,16.359387
3715.0,69,16.53469
2760.0,63,16.693267
6115.0,90,16.934345
6550.0,90,17.147839
3140.0,90,17.384074
5205.0,90,17.607147
4360.0,90,17.868401
5305.0,90,18.097025
5705.0,90,18.30985
7680.0,90,18.577209
4175.0,90,18.82178
6285.0,90,19.037056
5315.0,90,19.217532
4190.0,90,19.429487
6480.0,90,19.711174
3070.0,90,19.937397
5485.0,90,20.179373
4745.0,90,20.395115
6345.0,90,20.627363
6205.0,90,20.88637
5950.0,90,21.094375
2890.0,90,21.336622
4170.0,90,21.578717
6015.0,90,21.785483
4720.0,90,22.020798
5455.0,90,22.258684
5070.0,90,22.503157
4665.0,90,22.739162
6120.0,90,22.941468
7245.0,90,23.17796
5955.0,90,23.765368
3945.0,90,24.018135
3420.0,77,24.209317
7295.0,90,24.433235
4675.0,90,24.685047
2265.0,90,24.897272
4915.0,90,25.10369
6405.0,90,25.356061
2065.0,90,25.648539
1580.0,90,25.876394
4345.0,90,26.087433
3420.0,90,26.320889
4900.0,90,26.563155
7660.0,90,26.821318
4020.0,90,27.050634
4885.0,90,27.255233
3720.0,90,27.562033
2820.0,90,27.838294
5580.0,90,28.082616
6035.0,90,28.307309
5520.0,90,28.599626
3045.0,90,28.897398
935.0,90,29.178116
6540.0,90,29.405254
6000.0,90,29.663199
4575.0,90,29.915952
5000.0,90,30.208579
5595.0,90,30.448791
6730.0,90,30.698299
5870.0,90,30.920427
6420.0,90,31.139703
6100.0,90,31.376014
5445.0,90,31.638894
5400.0,90,31.859938
5905.0,90,32.092108
-3260.0,57,32.238681
2300.0,90,32.509417
7420.0,90,32.754514
5460.0,90,32.989227
4820.0,90,33.23452
6125.0,90,33.525815
6570.0,90,33.793784
3095.0,90,34.092248
7095.0,90,34.395779
6890.0,90,34.67656
3085.0,66,34.874731
6355.0,90,35.111421
8020.0,90,35.337327
7805.0,90,35.629445
3440.0,90,35.887089
5280.0,90,36.175757
8275.0,90,36.385631
4460.0,90,36.678746
6245.0,90,36.922011
7590.0,90,37.175153
6525.0,90,37.427319
5790.0,90,37.957026
6490.0,88,38.118464
6000.0,90,38.351344
7000.0,90,38.586982
3360.0,58,38.751694
6060.0,90,38.973006
3480.0,90,39.201353
3555.0,79,39.384048
2815.0,69,39.630361
6180.0,90,39.904009
3405.0,90,40.160368
5575.0,90,40.421452
4085.0,90,40.703765
4855.0,76,40.962796
4380.0,73,41.13973
3215.0,83,41.332008
3295.0,56,41.470355
3705.0,82,41.665143
5300.0,90,41.90799
6115.0,90,42.140722
6340.0,90,42.387642
3070.0,59,42.515281
4600.0,90,42.752517
2025.0,71,42.930784
3210.0,90,43.188132
3105.0,90,43.367513
-345.0,90,43.599317
3905.0,90,43.800131
5045.0,90,44.038593
5055.0,90,44.265321
6875.0,90,44.507341
8360.0,90,44.727227
5820.0,90,45.029464
5760.0,90,45.344218
7570.0,90,45.601573
7590.0,90,45.832428
330.0,58,46.019769
5650.0,88,46.261533
5260.0,90,46.496479
3610.0,90,46.760727
5750.0,90,46.983995
-5275.0,51,47.123715
1420.0,90,47.345579
3215.0,61,47.498641
7510.0,90,47.751568
