#{"t_start": 1763546521.950353, "env_id": "HealthcareEnv-v0"}
r,l,t
8065.0,90,131.337302
6065.0,61,131.540761
4775.0,59,131.828849
9610.0,90,132.10188
8070.0,90,132.368117
7695.0,82,132.594163
8175.0,90,132.843668
6970.0,90,133.079516
6655.0,90,133.37385
8545.0,90,133.611454
9790.0,90,133.842475
9370.0,90,134.083898
5840.0,76,134.327611
4775.0,64,134.543338
-2800.0,39,134.663564
-3025.0,38,134.777728
-2565.0,38,134.902481
9360.0,90,135.182462
8630.0,90,135.429623
8795.0,90,135.70055
7360.0,90,135.949651
6920.0,90,136.199642
8235.0,82,136.415781
8960.0,90,136.65171
8245.0,90,136.964635
5325.0,90,137.277621
6860.0,81,137.528523
6545.0,88,137.770016
10525.0,90,138.087297
8850.0,90,138.326101
7530.0,90,138.570475
8725.0,90,138.901787
8810.0,90,139.193562
6690.0,90,139.402584
8025.0,90,139.662142
7170.0,72,139.868142
8885.0,90,140.122517
8190.0,82,140.36854
6500.0,90,140.598124
9060.0,89,141.135946
9130.0,90,141.382091
6085.0,90,141.692935
8080.0,90,141.929508
6460.0,90,142.159307
8755.0,90,142.42399
2695.0,57,142.571548
5810.0,78,142.825873
8740.0,90,143.063366
9895.0,87,143.310799
6630.0,77,143.499993
9205.0,90,143.74622
8345.0,90,143.985149
7580.0,90,144.244542
9050.0,90,144.475742
8815.0,85,144.690545
7980.0,90,144.931004
6225.0,63,145.155321
9105.0,90,145.407779
8940.0,90,145.680508
7300.0,69,145.852749
6840.0,64,146.056716
9505.0,90,146.337042
7855.0,86,146.580814
9805.0,90,146.818215
8820.0,90,147.075005
7555.0,90,147.319856
7045.0,70,147.540664
1385.0,55,147.697907
5485.0,90,148.009603
8910.0,90,148.268107
7660.0,77,148.467682
7370.0,81,148.725576
9040.0,89,149.024902
8080.0,90,149.330988
7425.0,78,149.533707
1190.0,51,149.678055
8435.0,90,149.977539
7095.0,90,150.210003
5540.0,58,150.364931
3075.0,51,150.499743
7760.0,90,150.742882
6375.0,90,151.032852
7420.0,77,151.269702
7915.0,90,151.50237
6495.0,83,151.763131
8730.0,75,151.985529
8755.0,90,152.264129
8605.0,90,152.497969
175.0,53,152.685693
6160.0,69,152.887519
9050.0,87,153.133142
9370.0,90,153.397672
9695.0,90,153.666426
9180.0,90,153.890655
5435.0,90,154.137664
5235.0,90,154.431094
7925.0,90,154.774195
7255.0,90,155.10741
9290.0,90,155.366539
8320.0,90,155.640146
